Goal x, Goal y, Goal z, Planner
9.77238, -5.3339, 0.474158, aep
9.8741, -4.43181, 0.893547, aep
8.93074, -4.14207, 1.05517, aep
9.68727, -4.54477, 1.57043, aep
9.83437, -5.18131, 0.813354, aep
10.7065, -5.63135, 1.00534, aep
10.8469, -6.61801, 0.923096, aep
10.8486, -7.59615, 1.13107, aep
10.5119, -8.18423, 1.86645, aep
10.5701, -9.12907, 2.18874, aep
9.74646, -9.69421, 2.14144, aep
8.96208, -9.9285, 1.56711, aep
8.01396, -9.68666, 1.36075, aep
7.01481, -9.70058, 1.32199, rrt
6.33951, -8.97201, 1.43668, rrt
5.90935, -8.19519, 1.89658, rrt
5.62408, -7.25326, 1.71938, aep
6.48201, -6.74866, 1.81605, aep
6.86206, -6.03464, 1.22806, aep
6.30733, -5.27727, 0.8836, aep
6.02873, -4.32121, 0.974863, rrt
6.96019, -4.01672, 0.775689, rrt
6.58877, -3.12119, 1.02079, rrt
7.26491, -2.80635, 0.354674, rrt
7.10454, -1.82829, 0.487678, rrt
7.41685, -0.879293, 0.444537, rrt
7.39005, -0.892354, 1.44409, rrt
6.93783, -0.0310211, 1.67561, aep
7.23177, 0.886919, 1.94204, aep
7.84591, 0.0980934, 1.91785, aep
8.80626, 0.355573, 2.0248, aep
9.46778, -0.232831, 1.55986, aep
8.75252, 0.0411708, 2.20275, aep
7.82918, -0.110592, 1.85002, aep
7.37582, 0.772918, 1.96782, aep
6.78003, 1.5755, 1.99771, aep
5.49793, 2.22645, 1.8642, aep
5.03135, 2.97649, 2.33297, aep
5.34259, 3.902, 2.11719, aep
4.90568, 4.99302, 1.23059, aep
4.55347, 5.67824, 1.86811, aep
3.63729, 5.50921, 2.23149, aep
2.9513, 5.82216, 1.57462, aep
1.54832, 5.6038, 1.57234, aep
1.14898, 6.50429, 0.536007, aep
0.570168, 7.2958, 0.339831, aep
-0.113506, 7.23519, 1.0671, aep
-0.245444, 8.18175, 1.36139, aep
-0.826814, 8.83972, 0.882753, aep
-1.79391, 8.75554, 0.642655, aep
-2.77029, 8.6515, 0.453322, aep
-3.2613, 7.73439, 1.38409, aep
-3.81527, 7.97426, 0.586856, aep
-5.0405, 8.51638, 1.03267, aep
-4.85237, 9.49775, 0.993556, aep
-5.45193, 8.95383, 0.406458, aep
-5.89229, 8.05633, 0.382392, aep
-6.39084, 8.13444, 1.24573, aep
