Goal x, Goal y, Goal z, Planner
-1.64524, -1.96309, 1.67719, aep
-2.26581, -1.22246, 1.4196, aep
-1.42068, -1.20618, 1.95391, aep
-2.22239, -1.63964, 1.54237, aep
-2.15344, -1.77647, 2.53056, aep
-2.32237, -2.37313, 1.74605, aep
-1.45276, -1.88295, 1.80525, aep
-0.734142, -1.42581, 2.32928, aep
-0.118705, -2.06197, 2.79461, aep
-0.417143, -2.75508, 2.13846, aep
0.0332246, -2.32007, 1.35876, aep
-0.0666843, -3.23171, 0.960102, aep
-0.316967, -4.18045, 1.15309, aep
-0.350273, -4.64565, 2.03767, aep
0.0685617, -5.38027, 2.57144, aep
0.134627, -4.38317, 2.60909, aep
1.05994, -4.01081, 2.53734, aep
1.99865, -4.08801, 2.20139, aep
2.07624, -4.92893, 2.73696, aep
2.55367, -5.35511, 1.96856, aep
2.45684, -6.2283, 1.4909, aep
2.25198, -7.01741, 2.06999, aep
3.22107, -7.08623, 2.30689, aep
4.07057, -6.79007, 2.7435, aep
4.82357, -6.13204, 2.74477, aep
5.77441, -6.33842, 2.51387, aep
6.61341, -5.88207, 2.81023, aep
6.74411, -5.06366, 2.25065, aep
5.78867, -4.77228, 2.20339, aep
5.29405, -3.67729, 1.48397, aep
5.27121, -2.69666, 1.28948, aep
5.15015, -1.71445, 1.43307, aep
6.01494, -1.67455, 1.93362, aep
6.80818, -1.07393, 1.83342, aep
6.2531, -0.260413, 2.00683, aep
5.55521, 0.17956, 1.4417, aep
4.56606, 0.120918, 1.30701, aep
3.9712, -0.399651, 1.9195, aep
4.68651, 0.144055, 1.48051, aep
4.30285, 1.0389, 1.25238, aep
3.63387, 1.74724, 1.47762, aep
3.705, 2.53562, 2.08868, aep
3.09863, 3.32981, 2.04891, aep
2.11765, 3.35349, 2.24159, aep
3.03705, 3.01493, 2.04139, aep
4.02192, 2.95662, 2.2046, aep
4.61687, 3.65329, 1.80373, aep
5.2958, 3.72134, 1.07269, aep
6.23192, 3.73084, 1.42423, aep
6.48536, 3.80573, 2.38868, aep
7.41023, 3.42544, 2.38704, aep
8.38765, 3.3444, 2.58218, aep
9.06725, 2.68686, 2.25695, aep
8.68263, 3.60196, 2.1359, aep
8.95387, 4.39312, 2.68408, aep
9.14252, 3.47279, 2.34144, aep
9.30737, 3.11872, 1.42086, aep
9.56131, 2.69534, 2.21877, aep
