Goal x, Goal y, Goal z, Planner
-1.15234, 2.26788, 1.67258, aep
-0.305008, 2.5974, 2.08904, aep
-1.01079, 3.29653, 2.20342, aep
-1.41092, 4.00075, 2.78991, aep
-0.622503, 4.6128, 2.72835, aep
0.290065, 5.6739, 2.40834, aep
1.13894, 5.49651, 3.50221, aep
0.922687, 6.45432, 3.6915, aep
0.489084, 7.11577, 4.30344, aep
1.19006, 7.70738, 4.70173, aep
1.42406, 8.34679, 3.96935, aep
0.639478, 8.79295, 3.5388, aep
-0.0986984, 9.27784, 4.00781, aep
-0.654311, 9.75972, 3.33025, aep
-0.880947, 10.7073, 3.55559, aep
-0.666001, 11.291, 4.33854, aep
0.151906, 11.2043, 4.90732, aep
1.01141, 11.7113, 4.97255, aep
1.92249, 12.0008, 4.67909, aep
2.71545, 11.9333, 4.07356, aep
3.19632, 12.397, 3.32937, aep
2.94025, 12.6936, 2.40934, aep
2.08186, 12.5966, 1.90558, aep
1.09585, 12.6203, 1.74058, aep
0.233072, 12.8598, 2.18578, aep
0.04543, 13.7949, 1.88498, aep
0.652924, 14.5492, 1.63599, aep
1.43237, 15.0446, 1.25255, aep
1.9888, 15.6815, 1.78621, aep
2.18235, 16.7753, 2.58606, aep
1.49114, 16.7863, 3.30863, aep
0.639204, 17.1838, 2.96782, aep
-0.571021, 17.3, 2.15153, aep
-1.36713, 17.4542, 2.7367, aep
-1.55587, 16.5937, 3.20997, aep
-1.76134, 15.6431, 3.44261, aep
-1.67047, 14.6696, 3.65226, aep
-2.00085, 13.9197, 2.57938, aep
-1.36961, 13.1742, 2.36547, rrt
-0.714754, 12.4185, 2.36998, rrt
-0.193596, 11.5818, 2.20172, rrt
-0.182018, 10.5948, 2.04137, rrt
0.190852, 9.67163, 1.94767, rrt
0.110467, 8.67643, 2.00351, rrt
0.20427, 7.72293, 2.28993, rrt
0.710184, 6.92544, 1.96121, rrt
0.865371, 5.96529, 1.72876, rrt
1.40183, 5.19218, 1.39037, rrt
1.70835, 4.49605, 2.03956, rrt
1.70703, 3.58877, 2.4601, aep
0.615649, 3.07574, 1.63275, aep
-0.160034, 3.14279, 1.0052, aep
-0.808794, 3.87597, 1.20905, aep
-0.0855114, 3.42416, 1.73129, aep
0.394088, 3.78047, 2.53318, aep
-0.230644, 4.55752, 2.60994, aep
-0.735408, 5.18562, 2.01774, aep
-1.69641, 5.08035, 2.27346, aep
-2.6731, 4.93758, 2.43377, aep
-3.7208, 4.30094, 3.12539, aep
-3.86822, 3.31198, 3.1406, aep
-2.87594, 3.42369, 3.08669, aep
-2.04505, 3.86378, 2.74619, aep
-1.95804, 3.08695, 3.36985, aep
-1.6181, 2.66715, 4.21141, aep
