Goal x, Goal y, Goal z, Planner
5.82904, -0.551246, 1.54586, aep
5.9322, -0.0606476, 0.680604, aep
6.89379, -0.2954, 0.822872, aep
7.76026, -0.358467, 0.327647, aep
8.6988, -0.0481442, 0.478777, aep
8.27126, 0.125216, 1.36599, aep
8.27133, -0.00559523, 0.374585, aep
7.82652, 0.847798, 0.102805, aep
7.77517, 1.75748, 0.51493, aep
8.70485, 2.09318, 0.363262, aep
8.26975, 2.90377, 0.755217, aep
8.97701, 3.51444, 0.399045, aep
7.99816, 3.32011, 0.335163, aep
7.542, 4.20111, 0.460744, aep
7.60434, 5.19302, 0.571282, aep
7.18482, 5.95648, 1.06234, aep
7.07436, 6.86067, 1.47494, aep
6.8515, 7.83528, 1.45355, aep
6.08419, 7.70269, 0.82612, aep
5.79163, 7.96498, 1.74569, aep
4.55786, 7.67879, 1.21417, aep
3.98333, 6.86573, 1.12003, aep
3.61748, 7.79382, 1.18939, aep
2.62274, 7.81856, 1.28877, aep
1.95932, 8.07088, 1.99319, aep
1.91051, 8.77442, 1.28422, aep
1.24634, 8.19572, 1.75749, aep
0.337774, 8.20414, 1.33985, aep
-0.377368, 7.01255, 1.15891, aep
-0.0858769, 6.24728, 0.584978, aep
0.380869, 5.43285, 0.929716, aep
-0.305875, 4.75194, 1.18416, aep
-0.675161, 3.93336, 0.744209, aep
-1.27238, 3.22281, 1.11629, aep
-1.16068, 4.18319, 1.3716, aep
-1.93926, 4.62784, 0.928764, aep
-2.18438, 3.70948, 0.618061, aep
-2.93127, 3.07712, 0.412454, aep
-3.38311, 3.9549, 0.571651, aep
-4.09866, 4.15112, 1.24209, aep
-4.83116, 4.80779, 1.06258, aep
-5.36868, 4.26473, 0.417464, aep
-6.34503, 5.36739, 0.683983, aep
-6.70074, 5.73746, 1.54219, aep
-7.36556, 5.0093, 1.70893, aep
-7.42805, 4.10721, 1.28192, aep
-7.07042, 3.21728, 1.56497, aep
-6.15102, 2.87871, 1.36477, aep
-5.61256, 2.2367, 0.818991, aep
-4.98269, 2.81469, 1.33783, aep
-4.46788, 2.52282, 0.53174, aep
-3.54302, 2.14253, 0.530105, aep
-2.5656, 2.06148, 0.725244, aep
-2.36465, 1.16509, 0.330137, aep
-1.70478, 0.440036, 0.527254, aep
-1.71669, -0.551893, 0.65349, aep
-1.2416, -1.41736, 0.812436, aep
-0.804107, -0.0998958, 1.29244, aep
0.193975, -0.10216, 1.23057, aep
-0.760367, 0.167825, 1.3584, aep
-1.37031, -0.214777, 0.664436, aep
-1.51109, -1.20452, 0.640293, aep
-1.27537, -1.46325, 1.57704, aep
-2.73557, -1.6751, 1.71693, aep
-3.16468, -1.90646, 0.843811, aep
-3.62929, -2.79014, 0.900723, aep
-4.44056, -2.52694, 1.42281, aep
-5.23648, -2.83689, 0.902775, aep
-4.6198, -3.33812, 0.29575, aep
-4.72231, -4.11781, 0.913458, aep
-5.65099, -4.34809, 0.622711, aep
-5.38143, -5.2789, 0.869556, aep
-5.85175, -6.14246, 1.05138, aep
-5.13384, -6.79345, 1.29799, aep
-4.42342, -7.46961, 1.49323, aep
-3.55936, -8.45962, 1.98118, aep
-4.24133, -8.84862, 1.36183, aep
-3.30571, -8.50936, 1.45941, aep
-2.5129, -8.72622, 0.889835, aep
-1.67094, -9.02812, 1.33701, aep
-1.29354, -8.16199, 1.00932, aep
-1.37914, -7.62301, 1.84729, aep
-0.916847, -8.5096, 1.83153, aep
-1.42052, -7.4599, 1.0251, aep
-0.79892, -6.70517, 1.23484, aep
-0.0403378, -6.21114, 1.65967, aep
0.795571, -6.75469, 1.73586, aep
1.57644, -7.12965, 1.23621, aep
1.42621, -6.29506, 0.706222, aep
1.51121, -5.32237, 0.922203, aep
1.39254, -4.4594, 1.41331, aep
1.62074, -3.5647, 1.7973, aep
1.76807, -3.91846, 0.873638, aep
1.54772, -2.64211, 1.24158, aep
1.09878, -3.32682, 1.81571, aep
1.78955, -3.38031, 1.09462, aep
2.7591, -3.3352, 0.853913, aep
2.47088, -2.14739, 1.72269, aep
2.41293, -1.63574, 0.865452, aep
1.42963, -1.47975, 0.771727, aep
1.78436, -0.606678, 0.437182, aep
2.13405, 0.271526, 0.76349, aep
2.03641, 1.11268, 1.29539, aep
2.65037, 1.85921, 1.55182, aep
3.51903, 1.58098, 1.96171, aep
4.23704, 2.27679, 1.94438, aep
4.40912, 2.22748, 0.960536, aep
5.05927, 1.46949, 1.01304, aep
4.82772, 0.660156, 0.47326, aep
4.8531, -0.292776, 0.775381, aep
4.50816, -1.18679, 0.489475, aep
4.37527, -1.91299, 1.164, aep
5.20421, -2.44633, 1.33258, aep
5.11202, -3.31249, 0.841392, aep
5.53004, -4.00972, 1.42374, aep
5.71438, -4.81373, 0.858418, aep
6.58499, -5.16456, 1.20333, aep
6.74606, -5.88195, 1.88113, aep
