Goal x, Goal y, Goal z, Planner
-0.427621, 0.696095, 0.475014, aep
-0.325902, 1.59819, 0.894404, aep
-0.287094, 0.599284, 0.868126, aep
0.132808, -0.305394, 0.795741, aep
0.336862, -1.26711, 0.978668, aep
0.591765, -2.15616, 1.35895, aep
-0.289126, -2.62947, 1.35629, aep
-1.04072, -3.28856, 1.32963, aep
-1.99967, -3.28018, 1.04617, aep
-2.93044, -3.02991, 1.31268, aep
-4.10877, -2.52774, 0.803223, aep
-4.05242, -1.6376, 1.25541, aep
-4.44962, -0.765647, 0.969183, aep
-3.9308, 0.0852204, 0.886371, aep
-4.01039, 1.47646, 1.01288, aep
-3.69478, 2.40819, 1.19253, aep
-4.20914, 2.98603, 0.558859, aep
-4.63891, 3.84872, 0.825442, aep
-5.30726, 4.36123, 1.31953, aep
-6.28552, 4.17567, 1.22689, aep
-6.71321, 5.0283, 0.926726, aep
-7.38933, 5.48713, 1.50321, aep
-7.89912, 6.07938, 0.879226, aep
-7.80421, 6.90719, 0.326306, aep
-7.22538, 7.69021, 0.553976, aep
-6.42536, 8.22026, 0.835055, aep
-5.69588, 7.5898, 1.10031, aep
-4.86717, 7.03453, 1.17057, aep
-4.34443, 6.40484, 1.74522, aep
-4.06486, 5.48561, 1.46797, aep
-4.49223, 4.875, 0.801264, aep
-5.3774, 3.66886, 0.813475, aep
-5.18182, 2.69298, 0.91044, aep
-6.01829, 2.15845, 0.789656, aep
-6.79396, 2.20468, 1.4191, aep
-7.66338, 2.39369, 0.962598, aep
-8.5854, 2.01817, 1.05671, aep
-9.34885, 1.42574, 1.31394, aep
-9.65122, 0.530099, 1.64015, aep
-9.25361, -0.387166, 1.66326, aep
-9.26856, -1.06586, 0.928989, aep
-9.11248, -2.05104, 1.00014, aep
-8.42636, -2.73511, 0.752544, aep
-8.32139, -3.2007, 1.6313, aep
-7.7282, -3.9346, 1.96223, aep
-8.17573, -4.74421, 1.58242, aep
-8.89565, -5.21449, 1.07198, aep
-8.59476, -6.10411, 0.728425, aep
-7.67344, -6.10937, 0.339662, aep
-7.10714, -5.94531, 1.14737, aep
-6.1821, -6.14556, 0.824559, aep
-5.59697, -5.88026, 1.59088, aep
-5.21594, -4.97024, 1.75418, aep
-4.74541, -4.82057, 0.884587, aep
-4.1223, -5.53573, 0.567913, aep
-3.85169, -6.49809, 0.593088, aep
-3.07263, -6.48308, 1.21986, aep
-2.22017, -6.39978, 0.703741, aep
-1.47169, -5.85379, 0.327347, aep
-0.787891, -5.69368, 1.03924, aep
-0.0866529, -4.99689, 1.19006, aep
0.196191, -4.05135, 1.02896, aep
0.920812, -3.75328, 0.407606, aep
1.76455, -3.21657, 0.400413, aep
2.52071, -3.84565, 0.58064, aep
2.82083, -4.71036, 0.983378, aep
3.32693, -5.52439, 1.26837, aep
3.28572, -6.39465, 0.777507, aep
3.98678, -7.01717, 0.429674, aep
4.70503, -7.65896, 0.698419, aep
5.58731, -8.02229, 0.997708, aep
6.1534, -7.27028, 1.33538, aep
6.89008, -7.0434, 0.698333, aep
7.64358, -6.67685, 1.24411, aep
7.71138, -5.69433, 1.41746, aep
7.75837, -4.83001, 0.916722, aep
7.07515, -4.28137, 1.3986, aep
7.04173, -3.48396, 0.796085, aep
7.63129, -2.69932, 0.987806, aep
8.5837, -2.44077, 0.82634, aep
8.98584, -1.52613, 0.784973, aep
9.59617, -0.762895, 0.572898, aep
8.69368, -0.332874, 0.597204, aep
7.82389, -0.796375, 0.427987, aep
7.30879, 0.0507721, 0.558411, aep
7.04943, 0.997737, 0.368699, aep
7.13025, 1.36687, 1.29456, aep
7.10703, 2.35467, 1.14061, aep
7.60616, 3.09126, 0.684202, aep
7.05477, 3.85501, 0.348536, aep
6.42161, 4.60036, 0.557239, aep
7.06192, 5.28066, 0.913888, aep
6.8764, 6.19475, 1.27447, aep
6.16444, 6.89668, 1.29459, aep
6.06288, 7.62898, 0.621224, aep
6.6383, 8.35642, 0.995029, aep
5.91653, 7.71132, 1.24582, aep
5.03961, 7.24841, 1.37514, aep
5.58026, 6.50208, 1.76334, aep
6.49396, 6.10324, 1.68547, aep
7.24382, 5.6101, 1.24443, aep
7.95572, 5.27753, 0.625874, aep
8.86082, 5.69872, 0.683996, aep
9.49388, 6.09182, 1.35086, aep
10.1392, 6.7421, 1.75169, aep
10.7734, 7.44524, 1.43012, aep
10.9026, 8.43621, 1.46594, aep
10.5723, 8.78902, 0.590496, aep
10.7588, 9.76372, 0.713658, aep
10.0804, 10.4634, 0.93794, aep
9.1228, 10.3237, 0.686147, aep
7.73558, 10.1597, 0.351594, aep
6.74701, 10.018, 0.402953, aep
6.17872, 8.76477, 0.368274, aep
6.33701, 7.84749, 0.733718, aep
6.0109, 6.97914, 1.10737, aep
6.32455, 6.21069, 1.66514, aep
6.07107, 5.42215, 1.10483, aep
5.19471, 5.87784, 0.948776, aep
4.43215, 6.45408, 0.654745, aep
3.5423, 6.87853, 0.487409, aep
2.58426, 7.54398, 1.37334, aep
2.18122, 8.45222, 1.48582, aep
2.6028, 9.05286, 2.16516, aep
3.01576, 9.72276, 1.54815, aep
3.87872, 10.0438, 1.93835, aep
4.64482, 10.3498, 1.37318, aep
5.71027, 9.38712, 1.53956, aep
6.45776, 8.89164, 1.982, aep
7.80865, 8.61588, 1.6336, aep
7.02764, 9.10137, 2.02645, aep
6.2147, 8.51981, 1.99624, aep
5.24949, 8.26635, 1.93191, aep
4.86101, 7.49849, 1.42253, aep
3.51785, 7.30058, 1.08524, aep
2.65732, 7.01158, 1.50474, aep
2.35971, 6.09531, 1.77282, aep
3.01922, 5.34379, 1.7891, aep
3.05584, 4.3613, 1.97182, aep
3.97213, 4.01492, 2.17289, aep
4.60007, 3.65683, 1.4819, aep
4.86582, 2.6928, 1.48654, aep
4.46822, 1.7844, 1.61583, aep
3.81562, 1.03202, 1.70545, aep
3.03616, 0.414004, 1.80793, aep
2.23382, -0.175285, 1.71306, aep
2.00034, -0.258704, 0.744285, aep
0.693719, -0.470139, 0.298271, aep
0.103074, -0.0949345, 1.01267, aep
0.17869, 0.849057, 1.33385, aep
-0.167897, 1.75653, 1.09643, aep
-0.215706, 2.62582, 0.604436, aep
-0.639084, 3.49652, 1.53792, aep
-0.687354, 4.4947, 1.57393, aep
-0.973152, 5.40469, 1.87433, aep
-1.18727, 6.52978, 0.997273, aep
-1.89636, 7.22318, 0.869317, aep
-2.49795, 7.22231, 1.66812, aep
-3.36955, 7.61383, 1.96314, aep
-4.08141, 7.98929, 1.3696, aep
-4.68575, 8.03342, 0.574095, aep
-5.42723, 7.36271, 0.592628, aep
-5.89654, 6.47995, 0.57056, aep
-5.85807, 5.80161, 1.3043, aep
-5.61088, 4.90321, 0.941311, aep
-4.83774, 3.63831, 0.913516, aep
-4.0411, 3.04137, 1.00854, aep
-4.43568, 3.47047, 1.82106, aep
-5.1586, 4.16124, 1.83565, aep
-5.81358, 4.20837, 1.08147, aep
-6.68977, 4.00408, 1.518, aep
-7.37912, 3.27976, 1.50541, aep
-7.32164, 2.28646, 1.60568, aep
-7.65205, 1.34456, 1.66608, aep
-8.10332, 0.463162, 1.80574, aep
-7.37921, -0.209346, 1.65278, aep
-6.50344, -0.613471, 1.91682, aep
-5.56443, -0.879654, 2.13456, aep
-4.58579, -0.773938, 1.95827, aep
-3.83954, -0.938834, 1.31335, aep
-3.18377, -1.60935, 1.6603, aep
-3.23262, -2.34899, 0.989072, aep
