Goal x, Goal y, Goal z, Planner
11.4956, 3.12395, 2.59606, aep
11.2272, 2.60251, 1.78607, aep
10.9102, 1.77025, 2.24082, aep
11.1629, 0.986933, 1.67292, aep
11.1608, 0.10121, 2.13713, aep
10.3752, -0.948404, 2.71398, aep
9.9927, -1.59985, 2.05876, aep
9.1106, -2.02195, 2.26787, aep
8.56385, -2.8338, 2.47269, aep
7.60631, -2.5936, 2.31325, aep
6.76064, -2.12743, 2.5731, aep
6.66696, -1.21522, 2.97197, aep
6.8047, -0.307667, 2.57525, aep
6.58122, 1.10901, 2.18815, aep
5.27126, 0.7725, 1.56368, aep
4.75473, -0.0822903, 1.51335, aep
3.72275, -0.996091, 1.34971, aep
3.66173, -1.98961, 1.4456, aep
2.69165, -2.10054, 1.22965, aep
1.64341, -2.29421, 2.21618, aep
1.46023, -3.13924, 1.71381, aep
0.6731, -3.73161, 1.88567, aep
1.06051, -4.60139, 1.58005, aep
1.72911, -5.06013, 2.16531, aep
2.39721, -5.75652, 1.90322, aep
3.32677, -5.91727, 1.57145, aep
4.32506, -5.87161, 1.60797, aep
5.60893, -5.63836, 2.27561, aep
6.32798, -4.94488, 2.32104, aep
6.92569, -4.9543, 1.51939, aep
7.4143, -5.82417, 1.45162, aep
8.40968, -5.73166, 2.12983, aep
9.11861, -5.15337, 1.72609, aep
10.0106, -4.91283, 2.10879, aep
10.851, -5.42365, 1.92773, aep
12.1063, -6.22065, 1.8854, aep
11.3516, -5.65284, 2.19383, rrt
12.114, -6.29926, 2.16292, rrt
12.3468, -6.05707, 1.22103, rrt
13.1796, -6.60829, 1.2716, rrt
13.8869, -6.42511, 1.95434, rrt
14.7806, -6.76584, 1.66229, rrt
15.3293, -5.94557, 1.50095, rrt
15.649, -6.64733, 2.1376, rrt
15.266, -7.4406, 1.66429, rrt
14.2786, -7.59228, 1.70885, rrt
13.3401, -7.24895, 1.74527, rrt
12.3498, -7.33453, 1.85489, rrt
11.6344, -6.63822, 1.91255, rrt
11.0228, -6.33447, 1.6505, rrt
10.3559, -5.38584, 1.75384, rrt
9.45778, -5.1883, 2.14666, rrt
8.77087, -4.98665, 1.65783, rrt
7.7821, -4.84014, 1.62833, rrt
7.03737, -4.17277, 1.62636, rrt
5.9108, -3.41577, 1.75981, rrt
4.96541, -3.09409, 1.70726, rrt
4.60185, -2.49532, 2.42091, rrt
3.74295, -1.98929, 2.49987, rrt
3.20492, -1.16963, 2.30318, rrt
2.79659, -0.335287, 1.93288, aep
3.13874, 1.04, 1.51241, aep
3.86266, 1.72707, 1.57464, aep
3.73312, 2.51038, 0.96665, aep
3.22103, 3.10365, 1.58777, aep
2.69391, 2.32161, 1.92027, rrt
2.83888, 2.90667, 2.42236, rrt
