Goal x, Goal y, Goal z, Planner
0.572379, 0.696095, 0.874627, aep
0.674098, 1.59819, 1.29402, aep
0.840088, 2.36489, 1.91419, aep
1.14172, 3.12821, 1.34291, aep
1.69178, 2.38959, 1.73261, aep
2.49349, 2.15763, 1.18174, aep
1.71222, 1.54963, 1.04048, aep
0.736215, 1.37396, 1.1691, aep
1.58792, 1.21886, 0.668545, aep
2.47922, 0.362579, 1.21602, aep
2.87162, -0.399372, 0.700798, aep
2.99495, -1.08451, 1.4187, aep
2.82602, -1.68117, 0.634183, aep
2.17183, -2.24435, 0.129352, aep
1.24654, -2.62233, 0.0981413, aep
1.56847, -2.2979, 0.987582, aep
2.01928, -3.13967, 1.28456, aep
1.44888, -2.31975, 1.23583, aep
0.662583, -1.74662, 1.46661, aep
-0.282148, -2.07269, 1.43244, aep
-0.762051, -1.86865, 0.579178, aep
-1.71633, -2.13216, 0.720282, aep
-2.79374, -1.48808, 1.5067, aep
-3.21326, -0.724618, 1.99776, aep
-4.03888, -1.04953, 1.53649, aep
-3.64959, -1.96025, 1.3985, aep
-3.82011, -2.94384, 1.45751, aep
-3.96522, -2.50814, 0.569198, aep
-3.5675, -1.62275, 0.809828, aep
-3.59156, -0.38459, 1.54616, aep
-2.84035, 0.264106, 1.42415, aep
-3.21189, 1.00666, 0.866867, aep
-2.34893, 1.45139, 1.1067, aep
-2.70565, 2.38486, 1.06948, aep
-3.0756, 3.14689, 1.60094, aep
-2.16169, 3.1922, 1.19756, aep
-1.47749, 2.46368, 1.16394, rrt
-0.552647, 2.84223, 1.12685, rrt
0.35618, 2.88073, 1.19147, rrt
1.27093, 3.27082, 1.29662, rrt
2.24601, 3.44596, 1.43279, aep
2.51778, 3.25296, 0.489983, aep
3.45813, 3.20359, 0.826582, aep
2.46896, 3.32699, 0.74717, aep
1.90296, 2.52509, 0.938511, aep
2.20279, 1.6429, 1.3016, aep
2.19272, 0.645592, 1.37426, aep
2.77248, -0.110064, 1.06954, aep
3.17178, -0.913011, 1.51208, aep
2.48201, -1.24464, 0.868468, aep
1.93223, -2.00375, 0.519902, aep
1.75599, -2.7738, 1.13306, aep
1.00438, -3.42395, 1.24437, aep
1.80818, -4.01018, 1.14317, aep
1.72057, -3.08866, 0.764857, aep
1.85239, -2.11195, 0.934148, aep
2.69332, -1.82798, 0.473508, aep
3.33605, -2.41931, 0.960564, aep
2.77423, -3.20722, 1.21268, aep
3.93166, -3.90212, 1.57893, aep
