Goal x, Goal y, Goal z, Planner
4.97238, -6.0039, 0.47416, aep
5.0741, -5.10181, 0.893549, aep
5.42792, -4.77346, 1.76933, aep
6.34888, -4.40865, 1.63236, aep
7.36317, -3.47055, 1.63813, aep
7.60406, -2.53008, 1.39833, aep
8.50838, -2.7043, 1.00866, aep
8.40847, -3.61594, 0.609998, aep
8.29989, -4.59254, 0.424323, aep
8.56848, -5.55159, 0.514224, aep
9.2379, -5.49051, 1.25459, aep
10.028, -5.99308, 0.903665, aep
10.8864, -7.13238, 0.481982, aep
10.5792, -7.71866, 1.23156, aep
11.0139, -8.51762, 1.64709, aep
11.1592, -9.50575, 1.59725, aep
10.4803, -10.217, 1.41488, aep
9.55098, -10.0658, 1.75182, aep
8.8407, -9.74048, 2.37604, aep
7.97251, -10.1731, 2.13292, aep
7.5197, -9.36462, 1.75697, aep
6.64996, -8.98714, 1.43907, aep
5.90072, -9.64034, 1.32963, aep
5.12735, -10.0408, 1.82104, aep
4.87236, -10.8489, 2.35206, aep
5.43954, -11.5239, 1.88019, aep
5.51404, -11.8507, 0.938025, aep
6.08894, -12.6548, 1.08916, aep
7.02688, -12.4795, 0.789962, aep
7.83711, -11.8976, 0.719975, aep
8.66244, -11.5155, 1.13566, aep
9.84043, -12.1644, 1.63915, aep
10.3691, -12.7541, 1.0286, aep
10.9634, -13.5245, 1.25941, aep
11.0524, -13.9778, 2.14634, aep
10.0186, -14.9422, 1.9986, aep
9.15845, -15.4517, 2.02159, aep
8.29256, -15.3173, 1.53975, aep
6.94785, -15.2888, 0.889578, aep
6.18721, -14.6592, 0.731491, aep
5.45302, -14.6077, 1.40849, aep
4.55725, -14.811, 1.80374, aep
3.91813, -14.0924, 1.52969, aep
3.3149, -14.254, 0.748663, aep
2.52183, -14.7169, 0.35277, aep
2.2598, -15.682, 0.353169, aep
1.73746, -15.5497, 1.19558, aep
1.20036, -15.4924, 1.88658, aep
0.277064, -15.866, 1.79751, aep
-0.207331, -15.4685, 1.01819, aep
-0.557713, -14.6093, 1.39105, aep
-0.193459, -13.7156, 1.12929, aep
-1.00567, -13.1733, 1.34445, aep
-1.39591, -12.2576, 1.24866, aep
-2.35249, -12.0128, 1.0905, aep
-3.12951, -12.213, 1.68729, aep
-4.41194, -12.8693, 1.37882, aep
-4.60694, -13.5704, 1.35317, rrt
-3.87181, -14.1659, 1.02926, aep
-4.67011, -13.7857, 0.562211, rrt
-4.57467, -12.7925, 0.495387, rrt
-3.8465, -12.1419, 0.710923, rrt
-2.95043, -11.6987, 0.684938, rrt
-1.95533, -11.6065, 0.720876, rrt
-0.956407, -11.6484, 0.701029, rrt
