Goal x, Goal y, Goal z, Planner
-9.97096, -6.15125, 1.14517, aep
-9.29087, -6.4871, 0.493493, aep
-8.49155, -6.75181, 1.03294, aep
-8.47887, -7.24194, 1.9045, aep
-8.4644, -8.18824, 1.58154, aep
-8.38227, -8.96405, 0.955935, aep
-7.7168, -9.70199, 1.06812, aep
-6.74452, -9.93493, 1.08816, aep
-5.93735, -9.80243, 0.512904, aep
-5.79438, -8.81291, 0.533252, aep
-6.43554, -8.42224, 1.19377, aep
-6.44005, -7.42239, 1.21017, aep
-6.67441, -6.59277, 0.703404, aep
-6.68227, -5.88435, 1.40915, aep
-5.80253, -5.41108, 1.45484, aep
-6.44123, -4.6815, 1.69932, aep
-5.68691, -4.06739, 1.46722, aep
-5.13396, -3.24666, 1.61094, aep
-5.09681, -2.89014, 0.677388, aep
-5.79041, -2.18529, 0.826023, aep
-6.53651, -1.70318, 1.28527, aep
-7.07969, -1.212, 1.96623, aep
-7.67226, -0.643769, 1.39529, aep
-6.97736, -0.284493, 0.772377, aep
-7.16349, 0.65928, 0.499162, aep
-8.02173, 1.15829, 0.379123, aep
-8.90177, 1.59708, 0.560776, aep
-9.80608, 2.00446, 0.433228, aep
-10.3391, 1.23334, 0.781454, aep
-11.1617, 0.828232, 0.382472, aep
-11.1158, -0.162983, 0.506502, aep
-10.863, -0.898557, 1.13504, aep
-11.1789, -0.871656, 2.08345, aep
-11.6735, 0.223329, 1.36403, aep
-11.3917, 1.09385, 0.96058, aep
-10.8593, 1.85626, 0.592739, aep
-10.4269, 2.19858, 1.42688, aep
-9.93258, 2.56148, 2.21681, aep
-9.41926, 3.41199, 2.33136, aep
-8.70224, 3.83414, 1.77668, aep
-8.394, 4.66467, 1.31279, aep
-8.23235, 5.60979, 1.59675, aep
-7.3564, 6.00562, 1.32104, aep
-6.4183, 5.88727, 1.64658, aep
-5.83144, 6.36693, 2.29889, aep
-5.54108, 5.89596, 1.4659, aep
-4.56854, 5.94181, 1.23776, aep
-4.23156, 6.61534, 0.579888, aep
-3.58977, 6.67532, 1.34442, aep
-3.42416, 7.27928, 2.12404, aep
-4.40988, 7.38849, 2.25218, aep
-5.36423, 7.65571, 2.11871, aep
-5.93831, 8.13911, 1.45783, aep
-7.24075, 7.82091, 1.01203, aep
-7.99521, 8.25817, 1.50151, aep
-7.78861, 7.3588, 1.88681, aep
-8.71858, 7.03525, 1.71223, aep
-9.02115, 6.50145, 0.922613, aep
-8.49726, 6.2759, 1.74399, aep
-8.65051, 5.38092, 2.16295, aep
-8.38404, 4.43543, 2.35016, aep
-7.90631, 3.61968, 2.02408, aep
-8.86815, 3.75245, 2.26334, aep
-9.33275, 2.86876, 2.32025, aep
-8.6039, 2.19146, 2.22007, aep
-8.07966, 1.66728, 1.54895, aep
-7.53881, 1.70347, 0.708615, aep
-6.91352, 0.934252, 0.577016, aep
-6.43618, 0.857461, 1.45237, aep
-5.62622, 1.3511, 1.76906, aep
-4.91349, 1.10028, 1.11399, aep
-5.0008, 1.25544, 2.09801, aep
-4.59123, 2.12203, 2.38309, aep
-4.34705, 1.80645, 1.46615, aep
-4.59607, 0.998292, 0.93242, aep
-3.82029, 1.36696, 1.44452, aep
-2.95213, 1.12266, 1.8765, aep
-2.75037, 2.56241, 2.09129, aep
-1.90127, 3.03479, 2.32772, aep
-1.21773, 2.90438, 1.60956, aep
-0.402885, 3.45399, 1.79384, aep
0.588025, 3.4477, 1.65947, aep
1.1275, 3.87575, 0.934385, aep
1.53931, 3.41464, 1.72038, aep
1.49553, 2.5326, 1.25126, aep
2.26228, 2.34646, 0.636893, aep
2.67443, 1.4648, 0.407124, aep
3.39469, 1.38333, 1.09603, aep
4.36165, 1.55648, 0.908936, aep
3.70541, 0.803347, 0.862663, aep
3.59876, -0.146221, 1.15753, aep
2.61794, -0.168823, 0.963945, aep
2.05213, -0.886042, 1.37071, aep
2.82372, -0.252794, 1.31029, aep
3.52081, -0.96388, 1.40208, aep
4.30168, -1.33884, 0.902431, aep
4.91198, -1.84841, 0.295915, aep
5.37091, -1.61078, 1.15202, aep
5.50987, -2.82138, 0.370298, aep
6.2398, -3.49859, 0.277648, aep
6.02959, -2.62247, 0.711485, aep
6.8096, -2.11216, 1.07366, aep
7.65859, -1.60559, 0.923354, aep
7.57087, -2.58229, 0.727509, aep
