Goal x, Goal y, Goal z, Planner
11.4956, 3.12395, 2.59654, aep
11.0367, 2.23809, 2.66466, aep
10.2056, 2.7925, 2.62055, aep
9.62649, 1.98328, 2.52163, aep
8.67422, 2.28547, 2.47835, aep
7.7144, 2.56523, 2.45642, aep
6.9533, 3.18362, 2.26068, aep
6.14766, 2.62372, 2.45421, aep
5.36975, 3.16267, 2.77731, aep
4.45238, 3.36432, 2.43416, aep
3.67201, 2.44314, 1.81681, aep
3.11279, 2.05819, 2.55103, aep
2.50319, 2.7158, 2.99368, aep
1.59651, 3.04907, 2.73509, aep
1.8073, 2.51295, 1.91769, aep
2.61487, 1.95638, 2.11275, aep
3.17811, 1.13442, 2.19737, aep
3.90388, 0.44853, 2.25029, aep
3.66332, -0.185399, 1.51526, aep
3.03173, 0.538286, 1.79342, aep
2.57613, 0.5341, 2.68359, aep
1.84216, -0.145, 2.6941, aep
1.55867, -1.03786, 2.34419, aep
1.63488, -2.03436, 2.37842, aep
2.52962, -1.6028, 2.49324, aep
2.85678, -1.4202, 1.56609, aep
3.6043, -2.00101, 1.2438, aep
4.25941, -2.73953, 1.40324, aep
5.10745, -3.16986, 1.7125, aep
4.36132, -2.52052, 1.5654, aep
3.87794, -2.98737, 2.30594, aep
3.16492, -3.35577, 2.90249, aep
2.22869, -3.70624, 2.92783, aep
3.22096, -3.59453, 2.87393, aep
4.05185, -3.15444, 2.53342, aep
4.99878, -2.83556, 2.49279, aep
5.88772, -3.11708, 2.13151, aep
5.35967, -3.77875, 2.66381, aep
5.71159, -4.71302, 2.60643, aep
5.693, -5.12682, 1.69625, aep
5.5282, -5.5568, 2.58392, aep
6.35142, -5.95239, 2.99114, aep
7.21761, -6.30585, 2.63791, aep
7.32932, -5.34547, 2.89321, aep
6.76337, -5.12344, 2.09923, aep
7.62816, -5.08354, 2.59978, aep
8.23834, -5.74024, 2.15659, aep
8.83096, -6.36408, 2.66611, aep
9.7482, -6.75468, 2.74432, aep
9.56444, -6.20495, 1.92944, aep
10.4598, -6.45977, 1.56425, aep
11.4351, -6.50257, 1.78107, aep
12.311, -6.10673, 1.50536, aep
13.1933, -6.54205, 1.3263, aep
13.5841, -6.45577, 2.24273, aep
14.391, -6.57673, 2.82091, aep
15.1312, -6.39095, 2.17466, aep
15.4892, -6.30494, 1.24491, aep
15.0862, -7.10651, 1.68663, aep
14.257, -7.45371, 2.12449, aep
13.614, -6.49744, 1.26588, aep
12.7998, -5.91691, 1.25824, aep
12.9832, -5.69198, 2.21519, aep
12.5001, -5.16236, 2.91244, aep
12.6582, -4.31544, 2.40474, aep
12.1934, -3.65984, 1.80957, aep
11.8475, -2.77535, 1.49649, aep
10.999, -2.59292, 1.99319, aep
11.0717, -2.39461, 2.97063, aep
10.9368, -1.42978, 2.74501, aep
10.5637, -0.756631, 2.1065, aep
11.5541, -0.619863, 2.12962, aep
10.9662, 0.184287, 2.04176, aep
10.1309, 0.715801, 1.90084, aep
9.37106, 1.1323, 2.4, aep
8.4211, 1.25044, 2.11083, rrt
7.53553, 0.786658, 2.08509, rrt
6.64568, 1.22714, 1.96614, rrt
6.02853, 0.846197, 1.63347, rrt
5.15583, 0.39561, 1.97873, rrt
4.22199, 0.04729, 1.89747, rrt
3.3997, 0.491519, 1.54181, rrt
2.43611, 0.226357, 1.57625, rrt
2.55457, -0.745633, 1.37327, rrt
3.425, -1.23118, 1.45446, rrt
1.9885, -1.00271, 1.64323, aep
2.80804, -1.05557, 2.21381, aep
1.90241, -1.474, 2.28269, aep
1.02596, -1.83201, 2.60466, aep
0.333917, -2.52336, 2.81229, aep
0.672603, -3.39536, 2.45886, aep
0.613578, -4.34001, 2.78157, aep
-0.375229, -4.44318, 2.6738, aep
-0.807822, -3.59199, 2.37659, aep
-1.49658, -4.27367, 2.12977, aep
-1.49864, -5.20951, 1.04377, aep
-1.24693, -6.16383, 0.882768, aep
-1.761, -6.84539, 1.40354, aep
-1.54603, -7.75035, 1.03634, rrt
-1.52236, -7.73467, 2.03593, rrt
