Goal x, Goal y, Goal z, Planner
5.07238, 6.6961, 0.673575, aep
4.65588, 5.83692, 0.970809, aep
3.70048, 5.58907, 1.13137, aep
3.1548, 6.42489, 1.19161, aep
2.82907, 5.49192, 1.03845, aep
2.67768, 6.36979, 1.49278, aep
1.97037, 6.91913, 1.04788, aep
1.50508, 6.35686, 0.364246, aep
0.576215, 6.72626, 0.391691, aep
0.919322, 7.61577, 0.693451, aep
0.333299, 8.34901, 1.03831, aep
-0.195334, 9.10925, 1.41591, aep
-0.240783, 8.15707, 1.71806, aep
-0.371572, 7.33436, 1.16484, aep
0.565014, 7.45944, 1.4922, aep
0.942402, 6.53462, 1.44428, aep
0.996051, 5.61475, 1.8328, aep
0.324119, 4.94414, 1.51849, aep
-0.576992, 4.9221, 1.08547, aep
-0.318272, 4.04849, 1.49764, aep
-0.803679, 3.196, 1.69165, aep
-1.56078, 2.55911, 1.83716, aep
-1.89148, 1.6837, 1.4846, aep
-1.49835, 0.833692, 1.13399, aep
-1.91703, 1.35383, 1.87841, aep
-1.12311, 0.745935, 1.866, aep
-1.08959, -0.16783, 1.46114, aep
-1.36978, -0.166754, 0.501198, aep
-0.998252, 0.748325, 0.344369, aep
-0.937203, 1.72916, 0.529392, aep
-1.92081, 1.82018, 0.685052, aep
-2.91637, 1.83706, 0.777711, aep
-3.4811, 2.11006, 1.55652, aep
-4.31105, 1.61861, 1.2926, aep
-4.20334, 0.624902, 1.32345, aep
-5.00227, 1.12064, 1.66398, aep
-5.83749, 1.36345, 1.17058, aep
-6.74873, 1.14904, 1.52224, aep
-7.36873, 1.92686, 1.62515, aep
-7.40571, 2.92346, 1.55151, aep
-7.12209, 3.86378, 1.36347, aep
-6.28714, 4.34926, 1.62263, aep
-6.90703, 5.07886, 1.91145, aep
-6.77634, 5.89727, 1.35187, aep
-6.42305, 5.05596, 0.942754, aep
-5.60729, 4.85555, 1.48532, aep
-5.07392, 4.17138, 0.987904, aep
-5.75502, 3.5456, 0.607772, aep
-6.67391, 3.15465, 0.660608, aep
-5.98997, 2.4511, 0.853604, aep
-5.45642, 1.71152, 0.443313, aep
-5.59469, 2.68096, 0.64596, aep
-6.55375, 2.89454, 0.459953, aep
-5.75121, 3.22365, 0.957563, aep
-6.329, 2.9852, 0.17699, aep
-5.94246, 2.98461, 1.09926, aep
-6.45779, 2.59474, 1.86244, aep
-7.3902, 2.94607, 1.94718, aep
-8.09595, 2.49276, 1.40274, aep
-8.52272, 2.10171, 0.587291, aep
-8.63381, 1.17854, 0.955294, aep
-8.0216, 0.39963, 0.819321, aep
-8.48985, -0.467089, 0.64746, aep
-9.09685, -1.26168, 0.634267, aep
-9.46682, -2.15093, 0.90328, aep
-9.06855, -2.43881, 1.7742, aep
-8.25428, -2.41774, 1.19411, aep
-8.29143, -3.81819, 0.812217, aep
-8.50547, -4.69894, 0.38978, aep
-8.08489, -5.60359, 0.458563, aep
-7.82955, -6.22027, 1.20322, aep
-7.07417, -6.61727, 1.72455, aep
-6.29173, -6.82023, 1.13582, aep
-6.95395, -7.35518, 1.66051, aep
-6.96513, -8.35264, 1.7308, aep
-6.07513, -8.75692, 1.94161, aep
-5.08092, -8.97846, 0.918379, aep
-4.26202, -9.11706, 0.361423, aep
-3.47409, -9.58981, 0.755974, aep
-3.0222, -9.02702, 1.44812, aep
-2.4391, -9.64807, 1.97186, aep
-2.73486, -9.26341, 1.09746, aep
-1.92457, -8.83662, 0.695857, aep
-1.39092, -8.11317, 1.13384, aep
-1.73747, -7.4573, 0.463213, aep
-1.09176, -6.71104, 0.624932, aep
-0.472541, -6.35622, 1.32541, aep
0.462766, -6.10215, 1.07913, aep
0.23036, -5.15224, 1.28806, aep
0.560925, -4.26239, 0.973574, aep
0.20294, -5.53553, 1.43995, aep
1.16659, -5.79613, 1.38108, aep
1.14328, -6.75666, 1.10388, aep
0.33234, -6.19933, 0.925652, aep
0.525445, -5.24198, 1.14058, aep
0.314118, -4.62068, 1.89512, aep
0.874006, -5.07787, 1.20411, aep
-0.0803812, -4.85982, 1.00016, aep
0.283628, -4.2084, 0.334459, aep
-0.869482, -3.59933, 0.976496, aep
-0.847007, -2.75528, 0.440703, aep
-1.67405, -2.26239, 0.710993, aep
-1.31834, -1.43417, 1.14404, aep
-1.97081, -0.678036, 1.09355, aep
-1.532, 0.15479, 1.43097, aep
-0.553571, 0.0562202, 1.61249, aep
0.0292108, 0.808369, 1.30486, aep
0.919962, 1.23636, 1.15193, aep
1.49532, 0.575278, 1.63353, aep
2.46179, 0.588293, 1.88997, aep
2.38044, -0.129443, 1.19842, aep
3.22651, -0.662511, 1.19725, aep
4.17934, -0.821758, 1.45563, aep
4.82773, -1.46824, 1.85769, aep
5.77293, -1.45185, 1.53162, aep
6.04484, -0.504779, 1.70227, aep
5.27865, -1.06089, 1.38026, aep
5.28872, -2.44087, 0.941688, aep
5.36724, -3.34352, 1.36483, aep
6.23579, -3.67474, 1.73349, aep
6.67763, -3.57994, 0.841419, aep
7.09504, -4.48512, 0.921588, aep
6.32626, -5.35794, 1.62785, aep
6.20159, -6.26009, 1.21483, aep
