Goal x, Goal y, Goal z, 
-12.7, 2, 1.05028
-12.5462, 2.04387, 1.05529
-12.3924, 2.08773, 1.06031
-12.2386, 2.1316, 1.06532
-12.0848, 2.17546, 1.07033
-11.9311, 2.21933, 1.07534
-11.7773, 2.2632, 1.08035
-11.7581, 2.26868, 1.08098
-11.7388, 2.27416, 1.08161
-11.6473, 2.40531, 1.08633
-11.5558, 2.53645, 1.09105
-11.4642, 2.6676, 1.09577
-11.3727, 2.79874, 1.10049
-11.2811, 2.92989, 1.10521
-11.1896, 3.06103, 1.10993
-11.1782, 3.07743, 1.11052
-11.1667, 3.09382, 1.11111
-11.1186, 3.24625, 1.11789
-11.0704, 3.39868, 1.12468
-11.0223, 3.55112, 1.13147
-10.9741, 3.70355, 1.13825
-10.926, 3.85598, 1.14504
-10.8778, 4.00841, 1.15182
-10.8718, 4.02747, 1.15267
-10.8658, 4.04652, 1.15352
-10.8497, 3.88922, 1.12907
-10.8336, 3.73192, 1.10463
-10.8175, 3.57462, 1.08018
-10.8014, 3.41732, 1.05573
-10.7853, 3.26002, 1.03129
-10.7692, 3.10272, 1.00684
-10.7672, 3.08306, 1.00378
-10.7652, 3.06339, 1.00073
-10.6473, 3.17044, 1.01644
-10.5295, 3.27749, 1.03216
-10.4116, 3.38455, 1.04788
-10.2937, 3.4916, 1.06359
-10.1758, 3.59865, 1.07931
-10.058, 3.7057, 1.09502
-10.0432, 3.71908, 1.09699
-10.0285, 3.73246, 1.09895
-10.0582, 3.57534, 1.10462
-10.0879, 3.41822, 1.1103
-10.1176, 3.2611, 1.11597
-10.1473, 3.10398, 1.12164
-10.1769, 2.94686, 1.12731
-10.2066, 2.78974, 1.13298
-10.2103, 2.7701, 1.13369
-10.214, 2.75046, 1.1344
-10.0703, 2.82037, 1.14095
-9.9265, 2.89027, 1.14751
-9.78273, 2.96018, 1.15407
-9.63896, 3.03009, 1.16062
-9.49519, 3.09999, 1.16718
-9.35142, 3.1699, 1.17374
-9.33345, 3.17864, 1.17456
-9.31548, 3.18738, 1.17538
-9.24322, 3.26361, 1.29607
-9.17096, 3.33985, 1.41676
-9.0987, 3.41609, 1.53745
-9.02644, 3.49233, 1.65814
-8.95418, 3.56857, 1.77883
-8.88192, 3.6448, 1.89952
-8.87289, 3.65433, 1.91461
-8.86386, 3.66386, 1.9297
-8.92364, 3.79791, 1.86601
-8.98343, 3.93196, 1.80231
-9.04321, 4.06601, 1.73862
-9.103, 4.20006, 1.67493
-9.16278, 4.33411, 1.61124
-9.22256, 4.46816, 1.54755
-9.23004, 4.48492, 1.53959
-9.23751, 4.50167, 1.53162
-9.1585, 4.6408, 1.53105
-9.07949, 4.77994, 1.53047
-9.00049, 4.91907, 1.52989
-8.92148, 5.0582, 1.52932
-8.84247, 5.19733, 1.52874
-8.76347, 5.33646, 1.52816
-8.75359, 5.35385, 1.52809
-8.74371, 5.37124, 1.52802
-8.59697, 5.40699, 1.47523
-8.45022, 5.44274, 1.42244
-8.30347, 5.47848, 1.36965
-8.15672, 5.51423, 1.31686
-8.00997, 5.54998, 1.26406
-7.86322, 5.58572, 1.21127
-7.84488, 5.59019, 1.20467
-7.82653, 5.59466, 1.19808
-7.66697, 5.60636, 1.19681
-7.5074, 5.61805, 1.19555
-7.34783, 5.62975, 1.19429
-7.18827, 5.64145, 1.19302
-7.0287, 5.65315, 1.19176
-6.86913, 5.66484, 1.1905
-6.84919, 5.66631, 1.19034
-6.82924, 5.66777, 1.19018
-6.7785, 5.81941, 1.18478
-6.72777, 5.97106, 1.17937
-6.67703, 6.12271, 1.17396
-6.6263, 6.27435, 1.16856
-6.57556, 6.426, 1.16315
-6.52483, 6.57765, 1.15774
-6.51848, 6.5966, 1.15707
-6.51214, 6.61556, 1.15639
-6.55371, 6.46115, 1.1618
-6.59528, 6.30674, 1.1672
-6.63685, 6.15233, 1.17261
-6.67842, 5.99791, 1.17802
-6.71999, 5.8435, 1.18342
-6.76156, 5.68909, 1.18883
-6.76676, 5.66979, 1.1895
-6.77196, 5.65049, 1.19018
-6.71518, 5.50306, 1.16488
-6.6584, 5.35563, 1.13958
-6.60162, 5.20819, 1.11428
-6.54484, 5.06076, 1.08898
-6.48806, 4.91333, 1.06369
-6.43128, 4.7659, 1.03839
-6.42419, 4.74747, 1.03522
-6.41709, 4.72904, 1.03206
-6.4197, 4.5697, 1.04631
-6.42232, 4.41035, 1.06055
-6.42493, 4.25101, 1.07479
-6.42755, 4.09167, 1.08904
-6.43016, 3.93232, 1.10328
-6.43278, 3.77298, 1.11752
-6.4331, 3.75306, 1.1193
-6.43343, 3.73315, 1.12109
-6.40119, 3.57646, 1.1181
-6.36896, 3.41976, 1.11512
-6.33672, 3.26307, 1.11214
-6.30448, 3.10638, 1.10916
-6.27225, 2.94969, 1.10618
-6.24001, 2.793, 1.1032
-6.23598, 2.77342, 1.10282
-6.23195, 2.75383, 1.10245
-6.2749, 2.59983, 1.09611
-6.31785, 2.44584, 1.08978
-6.36081, 2.29184, 1.08344
-6.40376, 2.13784, 1.0771
-6.44671, 1.98385, 1.07076
-6.48966, 1.82985, 1.06443
-6.49503, 1.8106, 1.06364
-6.5004, 1.79135, 1.06284
-6.35096, 1.73456, 1.0563
-6.20152, 1.67777, 1.04976
-6.05208, 1.62098, 1.04323
-5.90264, 1.5642, 1.03669
-5.7532, 1.50741, 1.03015
-5.60376, 1.45062, 1.02361
-5.58508, 1.44352, 1.02279
-5.5664, 1.43642, 1.02197
-5.56988, 1.2765, 1.01852
-5.57336, 1.11657, 1.01506
-5.57683, 0.956647, 1.01161
-5.58031, 0.796722, 1.00815
-5.58379, 0.636797, 1.00469
-5.58727, 0.476872, 1.00124
-5.58771, 0.456881, 1.00081
-5.58814, 0.436891, 1.00037
-5.48442, 0.315195, 1.00613
-5.38071, 0.1935, 1.01189
-5.27699, 0.0718047, 1.01765
-5.17328, -0.0498907, 1.02341
-5.06956, -0.171586, 1.02916
-4.96584, -0.293281, 1.03492
-4.95288, -0.308493, 1.03564
-4.93991, -0.323705, 1.03636
