start-time,duration,end-time
68.679,0.20999999999999999,68.889
112.883,1.5449999999999999,114.428
143.023,4.7939999999999996,147.817
201.328,2.0289999999999999,203.357
238.17,1.8899999999999999,240.06
266.425,0.73799999999999999,267.163
433.229,3.3690000000000002,436.598
491.236,1.359,492.595
531.8,0.54500000000000004,532.345
596.668,2.3639999999999999,599.032
630.568,6.0,636.568
