start-time,duration,end-time
203.485,6.6189999999999998,210.104
219.544,7.077,226.621
231.154,1.8899999999999999,233.044
235.543,1.6299999999999999,237.173
295.101,3.173,298.274
716.356,0.47999999999999998,716.836
746.584,2.101,748.685
