start-time,duration,end-time
13.74,3.0099999999999998,16.75
81.83,12.404999999999999,94.235
115.2,2.7999999999999998,118.0
131.46,2.7999999999999998,134.26
158.075,2.9399999999999999,161.015
170.815,10.029999999999999,180.845
594.305,3.3599999999999999,597.665
629.12,3.1499999999999999,632.27
776.575,3.29,779.865
820.895,2.3100000000000001,823.205
923.43,3.6600000000000001,927.09
1087.535,1.3300000000000001,1088.865
1120.21,3.0099999999999998,1123.22
