Goal x, Goal y, Goal z, Planner
3.19818, 8.02535, 0.440339, aep
3.45094, 7.06456, 0.326363, aep
2.91701, 6.35357, 0.783979, aep
1.9476, 6.30044, 1.0236, aep
1.93027, 5.36212, 1.36894, aep
2.57962, 4.61209, 1.24327, aep
3.2332, 3.85583, 1.21337, aep
2.85895, 2.93721, 1.08659, aep
1.68957, 2.32722, 0.587938, aep
0.806395, 2.31625, 1.05685, aep
1.32121, 1.63709, 0.533679, aep
1.3382, 0.812794, 1.09959, aep
1.4467, -0.470875, 1.5584, aep
0.47402, -0.478233, 1.79042, aep
0.0076429, -1.06619, 1.12951, aep
-0.571732, -1.36789, 0.372345, aep
-1.54605, -1.37918, 0.59722, aep
-1.63694, -2.28867, 1.0029, aep
-1.31029, -3.06756, 1.53827, aep
-0.888788, -3.93522, 1.27464, aep
-1.357, -4.81565, 1.19965, aep
-1.37465, -5.76477, 1.51408, aep
-2.2491, -5.85296, 1.99111, aep
-3.18848, -5.60182, 1.7577, aep
-3.08428, -4.68088, 1.38218, aep
-2.99259, -4.26363, 0.478024, aep
-2.93533, -3.26795, 0.551076, aep
-2.66928, -2.34463, 0.828013, aep
-2.68788, -2.24613, 1.82298, aep
-1.81086, -2.09499, 2.27904, aep
-1.42745, -0.803327, 1.8135, aep
-1.5703, 0.0262958, 1.27376, aep
-1.26586, 0.978751, 1.28578, aep
-1.69224, 1.80343, 0.914154, aep
-2.594, 2.12674, 0.627296, aep
-3.51793, 2.49631, 0.726188, aep
-2.97931, 2.37291, 0.846197, rrt
-2.57204, 1.46002, 0.873709, rrt
-2.64924, 2.45542, 0.817063, rrt
-2.82727, 3.43087, 0.94676, rrt
-2.44252, 4.35018, 1.02941, rrt
-2.02049, 5.25585, 0.988781, rrt
-2.0171, 4.2591, 1.06929, rrt
-2.02901, 3.25989, 1.10713, rrt
-1.80879, 2.28472, 1.08386, rrt
-1.32243, 1.41695, 1.18596, rrt
-1.32293, 0.433678, 1.00379, rrt
-1.23237, -0.547354, 1.17518, rrt
-1.66865, -1.37178, 1.53571, rrt
-1.8628, -2.78627, 1.4323, rrt
-2.2802, -3.69498, 1.43725, rrt
-2.35699, -4.67978, 1.28143, rrt
-2.47017, -5.64441, 1.04336, rrt
-2.56581, -6.62103, 0.850824, rrt
-1.70623, -7.13132, 0.877906, rrt
-1.01485, -7.72567, 1.28868, aep
-1.11002, -7.17183, 1.36407, rrt
-1.07228, -6.1737, 1.41206, rrt
-0.843119, -5.2015, 1.46025, rrt
-0.525062, -4.25763, 1.37109, rrt
-0.785696, -3.29229, 1.38434, rrt
-0.784122, -2.44899, 1.92178, rrt
-0.509436, -1.48745, 1.92189, rrt
-0.151482, -0.556084, 1.85539, rrt
-0.769208, 0.230308, 1.85375, rrt
-0.639178, 1.22178, 1.86281, rrt
-0.22085, 2.12381, 1.75634, rrt
-0.623478, 3.02409, 1.59084, rrt
-1.00822, 3.94153, 1.69217, rrt
-0.365752, 4.68813, 1.51949, rrt
-0.161106, 5.25736, 1.26772, rrt
0.34976, 6.46375, 1.40491, rrt
1.1646, 7.01336, 1.5892, aep
1.31913, 7.86546, 2.08926, aep
1.06418, 8.51351, 1.8509, rrt
