start-time,duration,end-time
9.358,10.960000000000001,20.318
75.111,2.7599999999999998,77.871
119.683,2.218,121.901
349.648,2.0870000000000002,351.735
484.443,2.621,487.064
567.148,1.0740000000000001,568.222
619.631,3.6960000000000002,623.327
