start-time,duration,end-time
69.38,1.3400000000000001,70.72
114.84,1.71,116.55
117.39,1.26,118.65
297.845,0.70999999999999996,298.555
374.29,1.8300000000000001,376.12
425.76,6.1399999999999997,431.9
505.98,1.625,507.605
532.915,0.64000000000000001,533.555
556.94,0.42499999999999999,557.365
560.055,0.070000000000000007,560.125
592.045,2.1949999999999998,594.24
866.21,1.6950000000000001,867.905
941.955,3.7000000000000002,945.655
986.25,1.48,987.73
