Goal x, Goal y, Goal z, Planner
-5.37096, 7.94875, 1.14519, aep
-4.96654, 8.68258, 0.599348, aep
-5.73013, 9.3022, 0.781001, aep
-6.58847, 9.27337, 0.268724, aep
-5.79963, 9.65803, 0.748055, aep
-4.95785, 10.1176, 0.464906, aep
-4.18832, 9.76358, 0.996376, aep
-4.89384, 9.95921, 0.315229, aep
-5.71305, 9.44424, 0.567625, aep
-6.63779, 9.78538, 0.736368, aep
-7.01959, 9.92023, 0.692486, rrt
-7.03131, 10.7182, 1.29508, aep
-6.58051, 9.87642, 1.59206, aep
-7.57223, 9.74833, 1.58279, aep
-7.87066, 9.05522, 0.926646, aep
-8.11586, 7.72259, 0.584452, aep
-8.68864, 8.54158, 0.618741, aep
-9.10667, 7.68363, 0.320127, aep
-9.8951, 7.10812, 0.537319, aep
-9.54771, 7.23092, 1.46696, aep
-9.34223, 6.25382, 1.5222, aep
-10.0295, 5.61563, 1.1752, aep
-10.6253, 5.32199, 0.427673, aep
-10.4989, 4.33012, 0.412256, aep
-11.0001, 3.67113, 1.51603, aep
-11.7906, 3.16565, 1.86203, aep
-11.6582, 2.71791, 0.977714, aep
-10.7638, 2.32872, 1.19808, aep
-10.7928, 1.54818, 1.82252, aep
-11.4488, 2.05405, 1.26242, aep
-11.6247, 1.07662, 1.37942, aep
-11.4416, 0.102256, 1.51021, aep
-11.6836, -0.353685, 2.36671, aep
-11.8815, -1.33289, 2.32221, aep
-11.0584, -1.86407, 2.12139, aep
-10.0603, -1.86858, 2.18207, aep
-9.35179, -2.30806, 1.62989, aep
-10.2505, -2.69022, 1.41494, aep
-9.33114, -3.02878, 1.21475, aep
-9.66441, -2.11966, 0.964895, aep
-10.5698, -2.54013, 0.905151, aep
-10.9601, -3.41656, 0.623242, aep
-10.2346, -3.66278, 1.26594, aep
-10.5434, -4.86309, 2.08377, aep
-10.6602, -5.83647, 2.28105, aep
-10.9314, -5.39488, 1.42582, aep
-10.5361, -5.95934, 0.701168, aep
-10.8468, -6.81607, 0.289481, aep
-10.9692, -7.80334, 0.391031, aep
-10.4941, -8.66881, 0.549977, aep
-9.86344, -7.89304, 0.528302, aep
-9.31051, -8.61913, 0.937033, aep
-8.73355, -8.86613, 1.71556, aep
-7.80467, -9.00124, 1.37068, aep
-6.91338, -8.91619, 0.925299, aep
-7.70163, -8.68182, 0.356317, aep
-7.08792, -9.47025, 0.398089, aep
-6.28924, -10.052, 0.551986, aep
-5.15504, -9.49064, 1.17685, aep
-4.90427, -10.4143, 1.46663, aep
