start-time,duration,end-time
49.33,3.0099999999999998,52.34
165.58,3.0099999999999998,168.59
288.23,1.47,289.7
418.19,3.5750000000000002,421.765
594.2,2.665,596.865
722.44,2.5899999999999999,725.03
759.645,0.63,760.275
