Goal x, Goal y, Goal z, Planner
-0.782678, -1.36969, 0.860088, aep
-0.184358, -2.48599, 1.63689, aep
0.659825, -1.95371, 1.70042, aep
1.40282, -2.41144, 1.21211, aep
2.27158, -1.91896, 1.15999, aep
2.87726, -1.52085, 1.84895, aep
3.653, -0.990224, 1.5074, aep
4.64357, -1.00144, 1.37087, aep
5.36839, -1.27047, 2.00511, aep
5.86369, -1.99071, 1.51939, aep
6.3842, -2.83808, 1.41435, aep
7.3906, -3.889, 1.69711, aep
7.77982, -4.80743, 1.7678, aep
9.19192, -4.44112, 1.91003, aep
9.88614, -3.7799, 1.6257, aep
10.5728, -2.6151, 1.97973, aep
11.1303, -1.9398, 2.4625, aep
11.5234, -1.02143, 2.41649, aep
11.3765, -0.349028, 1.69101, aep
11.2924, 1.02214, 2.24292, aep
10.7412, 1.67856, 2.75805, aep
10.1362, 2.4677, 2.65217, aep
9.86881, 3.43118, 2.66643, aep
9.02099, 3.77278, 2.26084, aep
8.08478, 3.54951, 2.53223, aep
7.12656, 3.31634, 2.6979, aep
6.50607, 2.53282, 2.66491, aep
6.40803, 1.55871, 2.86859, aep
5.8637, 0.395762, 2.13211, aep
5.70817, -1.03562, 2.15418, aep
4.73445, -0.820271, 2.08001, aep
3.8397, -0.382469, 1.99198, aep
3.24009, 0.404363, 1.8458, aep
3.15648, 1.35127, 1.53535, aep
2.82316, 2.11735, 2.08491, aep
2.34027, 2.94095, 2.3824, aep
1.37949, 2.83079, 2.12793, aep
0.452581, 2.89739, 1.7586, aep
-0.385707, 2.82282, 1.21849, aep
-1.34218, 2.78557, 2.35475, aep
-1.59831, 1.86905, 2.04753, aep
-2.00839, 1.1219, 1.52445, aep
-1.95259, 0.126827, 1.60635, aep
-1.78829, -0.774023, 2.00819, aep
-1.75996, -1.76383, 2.14779, aep
-1.77638, -2.41736, 1.39107, aep
-1.23093, -3.24404, 1.52919, aep
-0.461254, -3.87874, 1.59809, aep
0.37429, -4.31705, 1.26681, aep
1.33237, -4.3898, 1.54391, aep
2.13765, -3.79701, 1.53244, aep
3.02964, -3.34736, 1.48589, rrt
3.91455, -3.79664, 1.36302, rrt
4.77759, -3.42761, 1.70795, rrt
5.35794, -3.16947, 1.41625, rrt
6.32557, -3.0317, 1.62772, rrt
7.25135, -2.6546, 1.65449, rrt
7.95217, -3.3667, 1.6124, rrt
8.48563, -4.18585, 1.82313, rrt
9.13993, -4.86859, 2.14833, rrt
9.18007, -5.68926, 1.57835, rrt
10.0669, -6.15027, 1.61035, rrt
10.8512, -5.6088, 1.30766, aep
11.8125, -5.68998, 1.57111, aep
12.414, -5.80281, 2.08319, aep
13.4055, -5.70674, 2.17045, aep
13.8434, -6.60166, 2.25604, aep
14.7847, -6.72173, 2.57178, aep
15.4238, -6.88702, 1.82064, rrt
15.4341, -5.89753, 1.96487, rrt
15.1671, -6.81932, 2.24593, aep
15.0566, -7.42645, 1.45905, aep
14.138, -7.81476, 1.385, aep
13.1425, -7.77079, 1.46839, aep
12.2924, -7.58329, 1.96059, aep
11.7379, -6.76916, 1.78819, aep
11.8525, -5.77596, 1.8091, rrt
12.0678, -4.80795, 1.93792, rrt
11.2723, -4.20996, 1.83975, rrt
10.4257, -3.67798, 1.82361, rrt
11.004, -2.86515, 1.89355, rrt
10.7061, -1.91265, 1.95674, rrt
10.5041, -0.941403, 2.08276, rrt
10.0841, 0.123724, 2.17084, rrt
10.8696, 0.73533, 2.2655, rrt
11.6217, 1.39217, 2.21192, rrt
12.438, 1.9339, 2.01132, rrt
12.6745, 2.88441, 1.80985, rrt
12.0829, 3.68859, 1.75196, rrt
12.8658, 4.25738, 2.00429, rrt
13.0894, 5.17816, 1.68471, rrt
