Goal x, Goal y, Goal z, Planner
11.4956, 3.12395, 2.5967, aep
11.2272, 2.60251, 1.78671, aep
10.9102, 1.77025, 2.24146, aep
10.1545, 0.709814, 2.79547, aep
10.6095, -0.174836, 2.69358, aep
10.8267, -1.12818, 2.48394, aep
9.96486, -2.22712, 2.17466, aep
9.1601, -2.21998, 2.76821, aep
8.21011, -2.52412, 2.83905, aep
7.27032, -3.34539, 2.14135, aep
6.30649, -3.19264, 1.92293, aep
5.47312, -2.76174, 1.5768, aep
4.56316, -2.74578, 1.99119, aep
4.24585, -3.47729, 2.59468, aep
3.33333, -2.53392, 2.42986, aep
3.32554, -1.7008, 1.87683, aep
3.922, -1.05492, 1.40031, aep
3.49756, -0.205013, 1.08805, aep
3.3147, 0.757369, 1.289, aep
2.21825, 1.4181, 1.59731, aep
1.3274, 1.16489, 1.97449, aep
0.865271, 0.316897, 1.715, aep
0.359831, -0.0680096, 0.942746, aep
-0.163096, -0.901759, 1.11997, aep
-0.270322, -1.69887, 1.71421, aep
-0.669238, -2.47947, 2.19538, aep
-0.455617, -3.45467, 2.25326, aep
0.468401, -3.08098, 2.17235, rrt
1.39202, -3.42548, 2.00429, rrt
1.99516, -3.64756, 2.37504, rrt
3.33775, -3.94614, 1.83659, rrt
3.81551, -4.82265, 1.77765, rrt
4.21924, -5.03779, 0.88843, aep
5.17085, -4.84357, 1.12657, aep
6.02396, -5.26943, 1.42797, aep
6.79806, -4.63652, 1.44217, aep
7.70769, -4.43912, 1.80769, aep
8.89303, -3.97064, 2.32482, aep
9.6357, -3.32275, 2.15548, aep
10.6337, -3.36958, 2.19862, aep
11.3351, -3.9907, 1.849, aep
11.5434, -4.76758, 2.4432, aep
11.3516, -5.65284, 2.19383, rrt
12.076, -6.22468, 1.80879, aep
12.9795, -6.63107, 1.67218, rrt
13.8428, -7.11568, 1.81294, rrt
14.4158, -6.47968, 1.29604, rrt
15.3151, -6.91663, 1.31256, rrt
14.3719, -6.58771, 1.26514, rrt
13.4384, -6.28664, 1.45977, rrt
12.7151, -5.5961, 1.46376, rrt
12.3436, -5.09184, 2.24328, rrt
12.7521, -4.18593, 2.13181, rrt
12.8353, -3.2572, 1.7705, rrt
13.3332, -2.40058, 1.90566, rrt
12.9186, -1.49446, 1.98967, rrt
13.2987, -0.602238, 1.74585, rrt
13.7684, 0.278711, 1.80362, rrt
13.9207, 1.24919, 1.99061, rrt
13.6395, 2.18955, 2.18207, rrt
12.9119, 2.74136, 1.77456, rrt
13.4724, 3.56232, 1.66598, rrt
14.3131, 3.99195, 1.33639, rrt
