Goal x, Goal y, Goal z, 
11, 11, 1.05006
10.8869, 10.8869, 1.05371
10.7738, 10.7737, 1.05735
10.6607, 10.6606, 1.06099
10.5477, 10.5475, 1.06463
10.4346, 10.4344, 1.06827
10.3215, 10.3212, 1.07191
10.3073, 10.3071, 1.07237
10.2932, 10.2929, 1.07282
10.2248, 10.1483, 1.07076
10.1564, 10.0037, 1.06869
10.088, 9.85908, 1.06663
10.0196, 9.71446, 1.06456
9.95116, 9.56983, 1.0625
9.88275, 9.42521, 1.06043
9.87419, 9.40713, 1.06017
9.86564, 9.38905, 1.05991
9.81281, 9.23806, 1.06312
9.75997, 9.08707, 1.06633
9.70713, 8.93608, 1.06953
9.6543, 8.78509, 1.07274
9.60146, 8.6341, 1.07595
9.54862, 8.48311, 1.07915
9.54202, 8.46424, 1.07956
9.53542, 8.44537, 1.07996
9.4994, 8.28947, 1.08054
9.46338, 8.13358, 1.08112
9.42736, 7.97769, 1.0817
9.39134, 7.8218, 1.08229
9.35532, 7.66591, 1.08287
9.3193, 7.51001, 1.08345
9.3148, 7.49053, 1.08352
9.3103, 7.47104, 1.0836
9.15785, 7.44426, 1.04307
9.0054, 7.41748, 1.00255
8.85295, 7.3907, 0.962026
8.7005, 7.36392, 0.921503
8.54805, 7.33714, 0.880979
8.3956, 7.31035, 0.840456
8.37655, 7.30701, 0.835391
8.35749, 7.30366, 0.830325
8.22505, 7.39242, 0.816902
8.09261, 7.48119, 0.803478
7.96017, 7.56995, 0.790055
7.82772, 7.65871, 0.776632
7.69528, 7.74748, 0.763208
7.56284, 7.83624, 0.749785
7.54628, 7.84733, 0.748107
7.52973, 7.85843, 0.746429
7.51449, 8.01752, 0.754084
7.49924, 8.17661, 0.761739
7.484, 8.33569, 0.769394
7.46876, 8.49478, 0.777049
7.45352, 8.65387, 0.784704
7.43827, 8.81296, 0.792358
7.43637, 8.83285, 0.793315
7.43446, 8.85273, 0.794272
7.27639, 8.8774, 0.796633
7.11833, 8.90207, 0.798993
6.96026, 8.92674, 0.801354
6.80219, 8.95141, 0.803714
6.64412, 8.97609, 0.806075
6.48605, 9.00076, 0.808435
6.46629, 9.00384, 0.80873
6.44653, 9.00692, 0.809025
6.28943, 8.97708, 0.814258
6.13232, 8.94724, 0.81949
5.97522, 8.91739, 0.824722
5.81811, 8.88755, 0.829954
5.66101, 8.85771, 0.835186
5.5039, 8.82787, 0.840418
5.48426, 8.82414, 0.841072
5.46463, 8.82041, 0.841726
5.30621, 8.80153, 0.853875
5.14779, 8.78266, 0.866025
4.98937, 8.76379, 0.878174
4.83095, 8.74491, 0.890323
4.67254, 8.72604, 0.902472
4.51412, 8.70717, 0.914621
4.49432, 8.70481, 0.91614
4.47451, 8.70245, 0.917658
4.36762, 8.58376, 0.908343
4.26072, 8.46507, 0.899029
4.15383, 8.34639, 0.889714
4.04693, 8.2277, 0.880399
3.94003, 8.10901, 0.871084
3.83314, 7.99033, 0.86177
3.81978, 7.97549, 0.860605
3.80641, 7.96066, 0.859441
3.78363, 7.80236, 0.854763
3.76084, 7.64406, 0.850086
3.73805, 7.48576, 0.845408
3.71526, 7.32746, 0.84073
3.69247, 7.16916, 0.836053
3.66969, 7.01086, 0.831375
3.66684, 6.99107, 0.83079
3.66399, 6.97128, 0.830206
3.72867, 6.82553, 0.843289
3.79335, 6.67977, 0.856372
3.85803, 6.53401, 0.869456
3.92272, 6.38826, 0.882539
3.9874, 6.2425, 0.895622
4.05208, 6.09674, 0.908706
4.06017, 6.07852, 0.910341
4.06825, 6.0603, 0.911977
4.08049, 5.90145, 0.926726
4.09273, 5.74261, 0.941475
4.10497, 5.58376, 0.956224
4.1172, 5.42491, 0.970973
4.12944, 5.26606, 0.985722
4.14168, 5.10721, 1.00047
4.14321, 5.08736, 1.00231
4.14474, 5.0675, 1.00416
4.19156, 4.91454, 1.00101
4.23838, 4.76157, 0.997857
4.2852, 4.60861, 0.994707
4.33201, 4.45564, 0.991557
4.37883, 4.30268, 0.988407
4.42565, 4.14972, 0.985256
4.4315, 4.1306, 0.984863
4.43736, 4.11148, 0.984469
4.2935, 4.04172, 0.97815
4.14964, 3.97197, 0.971831
4.00579, 3.90222, 0.965512
3.86193, 3.83247, 0.959192
3.71807, 3.76271, 0.952873
3.57422, 3.69296, 0.946554
3.55624, 3.68424, 0.945764
3.53825, 3.67552, 0.944975
3.37863, 3.68313, 0.952929
3.21901, 3.69074, 0.960883
3.05939, 3.69835, 0.968837
2.89977, 3.70595, 0.976791
2.74015, 3.71356, 0.984745
2.58053, 3.72117, 0.9927
2.56057, 3.72212, 0.993694
2.54062, 3.72307, 0.994688
2.40295, 3.64172, 0.989268
2.26529, 3.56036, 0.983849
2.12762, 3.47901, 0.978429
1.98995, 3.39766, 0.973009
1.85229, 3.3163, 0.96759
1.71462, 3.23495, 0.96217
1.69741, 3.22478, 0.961492
1.6802, 3.21461, 0.960815
1.75577, 3.0736, 0.963171
1.83135, 2.9326, 0.965526
1.90692, 2.79159, 0.967882
1.98249, 2.65058, 0.970238
2.05806, 2.50957, 0.972593
2.13363, 2.36856, 0.974949
2.14308, 2.35094, 0.975243
2.15253, 2.33331, 0.975538
2.04796, 2.45391, 0.986546
1.94339, 2.57451, 0.997554
1.83882, 2.69511, 1.00856
1.73425, 2.8157, 1.01957
1.62968, 2.9363, 1.03058
1.52511, 3.0569, 1.04159
1.51204, 3.07198, 1.04296
1.49897, 3.08705, 1.04434
1.3397, 3.08661, 1.05963
1.18043, 3.08617, 1.07492
1.02116, 3.08573, 1.09021
0.861898, 3.08529, 1.1055
0.702631, 3.08485, 1.1208
0.543364, 3.08441, 1.13609
0.523455, 3.08435, 1.138
0.503547, 3.0843, 1.13991
0.345822, 3.05986, 1.15113
0.188097, 3.03543, 1.16235
0.0303724, 3.01099, 1.17356
-0.127352, 2.98656, 1.18478
-0.285077, 2.96213, 1.196
-0.442802, 2.93769, 1.20722
-0.462518, 2.93464, 1.20862
-0.482233, 2.93158, 1.21002
-0.466251, 2.7727, 1.19994
-0.450269, 2.61382, 1.18987
-0.434288, 2.45494, 1.17979
-0.418306, 2.29606, 1.16971
-0.402324, 2.13718, 1.15964
-0.386342, 1.9783, 1.14956
-0.384344, 1.95844, 1.1483
-0.382347, 1.93858, 1.14704
-0.243441, 1.86027, 1.16018
-0.104536, 1.78195, 1.17331
0.0343697, 1.70364, 1.18645
0.173275, 1.62533, 1.19958
0.312181, 1.54702, 1.21272
0.451086, 1.46871, 1.22585
0.468449, 1.45892, 1.2275
0.485812, 1.44913, 1.22914
0.335331, 1.50304, 1.23613
0.184849, 1.55695, 1.24313
0.0343671, 1.61086, 1.25012
-0.116115, 1.66477, 1.25712
-0.266596, 1.71868, 1.26411
-0.417078, 1.77259, 1.27111
-0.435888, 1.77933, 1.27198
-0.454699, 1.78607, 1.27286
-0.320418, 1.69923, 1.27806
-0.186137, 1.61238, 1.28326
-0.0518556, 1.52554, 1.28847
0.0824254, 1.4387, 1.29367
0.216706, 1.35186, 1.29888
0.350987, 1.26502, 1.30408
0.367773, 1.25416, 1.30473
0.384558, 1.24331, 1.30538
0.320294, 1.09679, 1.3072
0.256029, 0.950275, 1.30902
0.191765, 0.803759, 1.31084
0.127501, 0.657244, 1.31266
0.0632373, 0.510728, 1.31448
-0.00102681, 0.364212, 1.3163
-0.00905982, 0.345898, 1.31653
-0.0170928, 0.327584, 1.31676
0.140176, 0.29988, 1.3068
0.297444, 0.272176, 1.29685
0.454712, 0.244472, 1.28689
0.611981, 0.216768, 1.27693
0.769249, 0.189064, 1.26698
0.926518, 0.16136, 1.25702
0.946176, 0.157897, 1.25578
0.965835, 0.154434, 1.25453
