start-time,duration,end-time
152.009,3.2349999999999999,155.244
156.862,0.20300000000000001,157.065
442.567,1.077,443.644
503.91,2.2309999999999999,506.141
584.976,0.53800000000000003,585.514
594.039,3.9289999999999998,597.968
599.315,1.6970000000000001,601.012
