Goal x, Goal y, Goal z, Planner
-0.427621, -0.303905, 0.675274, aep
-0.325902, 0.598185, 1.09466, aep
-1.26926, 0.887933, 1.25628, aep
-1.36748, 1.69172, 0.669535, aep
-1.75953, 2.56494, 0.959009, aep
-0.62342, 3.35117, 1.06205, aep
0.364664, 3.38855, 1.21135, aep
0.931827, 3.93515, 1.82743, aep
1.14369, 4.67752, 1.1918, aep
2.12534, 4.52193, 1.08163, aep
3.07358, 4.27557, 1.28204, aep
3.66158, 3.46705, 1.30545, aep
4.70687, 3.48395, 0.436956, aep
5.22444, 2.65676, 0.655747, aep
5.37515, 1.67706, 0.787979, aep
4.66872, 1.0736, 0.418116, aep
4.70023, 0.173758, 0.853186, aep
4.47497, -0.79474, 0.959344, aep
3.65805, -1.18293, 1.38591, aep
3.51734, -2.17235, 1.35071, aep
4.38613, -3.34261, 1.53147, aep
4.66584, -4.2916, 1.38589, aep
3.95166, -4.95047, 1.62219, aep
3.52502, -5.81736, 1.88003, aep
2.5607, -5.68401, 1.65134, aep
2.14954, -5.42359, 0.777763, aep
1.20811, -5.0904, 0.829661, aep
0.375425, -5.43226, 1.26528, aep
-0.827663, -4.90525, 1.00011, aep
-2.12573, -4.33558, 0.706037, aep
-2.61166, -3.46166, 0.717347, rrt
-3.16944, -2.63169, 0.723095, rrt
-3.66837, -1.76697, 0.780887, rrt
-3.61482, -0.7792, 0.634467, aep
-4.17182, 0.0342079, 0.466764, aep
-5.10606, 1.08432, 0.794552, aep
-5.40828, 2.00303, 0.540325, aep
