Goal x, Goal y, Goal z, Planner
-9.97096, -6.15125, 1.14521, aep
-9.29087, -6.4871, 0.493536, aep
-8.49155, -6.75181, 1.03299, aep
-7.73077, -6.10452, 0.985745, aep
-7.07648, -6.56311, 0.384415, aep
-6.20186, -6.8602, 0.767537, aep
-5.35335, -6.46089, 1.11478, aep
-4.39222, -6.28655, 1.32887, aep
-3.64962, -6.93243, 1.15168, aep
-3.55047, -6.00535, 0.79015, aep
-3.83284, -5.2271, 0.229274, aep
-3.13312, -4.55829, 0.480445, aep
-3.00822, -3.58952, 0.694655, aep
-2.07886, -3.68631, 0.338403, aep
-1.65771, -2.26579, 0.393288, aep
-0.979872, -1.5521, 0.569879, aep
-0.137361, -2.08856, 0.521022, aep
0.858425, -2.06632, 0.432046, aep
1.48902, -2.40644, 1.12966, aep
2.04745, -2.99765, 0.547734, aep
2.0485, -4.47401, 0.655065, aep
2.61594, -4.41089, 1.47606, aep
3.50703, -4.81784, 1.27517, aep
4.27802, -6.04827, 0.952451, aep
3.78869, -6.61698, 0.291296, aep
3.60002, -7.54387, 0.615757, aep
3.8789, -8.49024, 0.778909, aep
4.84969, -8.67732, 0.929086, aep
5.67597, -8.39821, 0.439834, aep
6.98019, -7.74547, 0.741769, aep
7.23541, -7.52989, 1.68431, aep
7.36959, -6.53896, 1.67767, aep
7.83471, -5.78037, 1.22138, aep
6.87803, -4.81109, 1.16252, aep
5.94023, -4.46397, 1.16806, aep
6.12036, -3.03432, 0.847718, aep
5.40137, -2.3676, 0.651386, aep
5.1029, -1.41588, 0.723135, aep
5.7716, -0.979107, 1.32486, aep
6.68165, -0.581934, 1.44344, aep
6.83319, 0.68178, 0.852226, aep
6.03479, 1.19338, 1.16973, aep
5.07921, 1.11667, 1.45433, aep
4.63179, 1.95122, 1.77578, aep
3.93305, 2.2721, 1.13641, aep
4.24129, 3.10263, 0.672514, aep
4.40293, 4.04774, 0.956478, aep
4.6432, 4.85623, 1.49371, aep
3.77345, 5.34948, 1.50921, aep
3.76609, 5.75876, 0.596828, aep
2.98105, 6.32371, 0.342775, aep
3.09862, 7.04232, 1.02817, aep
3.21207, 8.02515, 1.17372, aep
2.74926, 8.58836, 0.489174, aep
1.85954, 8.91722, 0.805801, aep
1.08975, 9.11428, 1.41292, aep
0.341168, 8.89812, 0.7861, aep
0.14694, 7.97241, 1.11068, aep
-0.656936, 7.38496, 1.20383, aep
-1.8888, 7.10118, 0.502434, aep
-2.53762, 7.09044, 1.2633, aep
-3.08702, 5.78169, 1.14239, aep
-3.30798, 4.82724, 0.941875, aep
-2.97921, 3.88461, 0.999849, aep
-3.73691, 3.38093, 1.41482, aep
-4.42552, 3.37593, 0.689707, aep
-5.29704, 3.66902, 1.08284, aep
-5.90125, 4.15901, 1.7112, aep
-6.52709, 4.92948, 1.58993, aep
-6.36412, 5.91294, 1.66889, aep
-6.12289, 6.81056, 1.29998, aep
-5.7335, 7.56493, 0.771488, aep
-5.51241, 8.53211, 0.896744, aep
-6.421, 8.84276, 1.17595, aep
-7.30923, 9.03395, 0.75822, aep
-7.99959, 9.36147, 1.4033, aep
-8.64453, 10.0815, 1.65958, aep
-9.39338, 9.93856, 1.01244, aep
-9.88418, 9.11419, 0.730449, aep
-10.2298, 7.71957, 0.773081, aep
-10.1512, 6.83341, 0.316418, aep
-10.1687, 5.91025, 0.700451, aep
-9.47346, 5.19155, 0.688089, aep
-9.83053, 4.28786, 0.451772, aep
-9.08307, 3.12099, 0.642832, aep
-8.19083, 2.67371, 0.580773, aep
-7.23212, 3.29939, 1.27858, aep
-6.40681, 2.83438, 1.59893, aep
-5.54303, 3.08418, 1.16134, aep
-5.12181, 3.98942, 1.21721, aep
-4.95541, 4.46503, 0.353437, aep
-4.69137, 5.42624, 0.433132, aep
-4.47344, 6.35025, 0.747319, aep
-4.45585, 7.16992, 1.31989, aep
-4.74589, 8.04164, 1.71483, aep
-5.16748, 8.62439, 1.02008, aep
