start-time,duration,end-time
14.89,1.6279999999999999,16.518
27.852,1.6759999999999999,29.528
47.757,4.7089999999999996,52.466
60.675,0.41399999999999998,61.089
84.549,1.746,86.295
95.191,3.448,98.639
116.046,3.165,119.211
119.62,1.1419999999999999,120.762
128.39,0.13400000000000001,128.524
150.622,3.2360000000000002,153.858
162.633,1.018,163.651
