Iteration, Path length, Time, Planning, 
0, 0, 0, 0
1, 0, 9.190535, 0.115947
2, 0.617111, 14.546867, 0.182888
3, 2.48512, 25.376636, 0.40195
4, 9.02767, 49.023322, 0.807043
5, 15.5666, 73.720757, 1.4675
6, 20.7471, 91.369234, 1.9524
7, 22.8719, 101.706113, 2.26713
8, 30.0398, 127.815096, 3.18633
9, 35.0939, 144.898418, 3.62596
10, 38.4904, 159.002144, 4.42008
11, 51.5932, 201.398550, 4.79136
12, 57.9205, 225.508641, 4.99084
13, 66.6975, 261.989573, 5.32897
14, 77.8539, 306.002326, 6.23496
15, 96.8012, 370.102974, 6.71082
16, 104.246, 399.724596, 7.07158
17, 111.854, 430.234472, 7.45193
16, 120.377, 472.997259, 7.451934
