Goal x, Goal y, Goal z, Planner
11.9724, -5.4039, 1.8745, aep
12.0741, -4.50181, 2.29389, aep
11.1307, -4.21207, 2.45551, aep
11.0325, -3.40828, 1.86876, aep
10.6405, -2.53506, 2.15823, aep
9.80967, -1.99212, 2.2806, aep
8.93636, -2.06401, 1.79876, aep
7.91747, -1.12071, 1.61138, aep
7.35825, -1.50566, 2.3456, aep
6.68473, -2.20604, 2.10928, aep
5.68884, -2.11682, 2.12474, aep
4.94132, -2.70039, 1.80744, aep
3.58029, -2.87498, 2.15893, aep
2.65209, -2.93016, 2.52691, aep
2.16855, -2.07396, 2.7089, aep
1.99845, -1.21067, 2.23372, aep
1.72694, 0.0437699, 2.56173, aep
1.87909, 1.02863, 2.47868, aep
2.8214, 1.24478, 2.22309, aep
3.84818, 1.66132, 1.4655, aep
4.61851, 2.29284, 1.55366, aep
5.40238, 2.10181, 2.14448, aep
6.37339, 2.01215, 1.9229, aep
7.29936, 2.22697, 2.23343, aep
7.65309, 2.99623, 1.70135, aep
7.76113, 3.96668, 1.9171, aep
6.76639, 3.99142, 2.01648, aep
7.66077, 3.5625, 2.14345, aep
9.05334, 3.88654, 2.34094, aep
9.51197, 3.00292, 2.43509, aep
10.3246, 3.21775, 1.89327, aep
10.9516, 3.89772, 2.27331, aep
11.4763, 4.74482, 2.18901, aep
12.2452, 4.44578, 1.62392, aep
13.1803, 4.15239, 1.42473, rrt
12.7636, 3.93914, 2.30843, aep
11.8168, 3.62155, 2.36115, aep
10.9302, 3.30783, 2.02131, aep
10.5983, 2.36458, 2.01166, aep
10.8862, 1.50757, 2.43903, aep
11.2115, 0.67305, 1.99436, aep
11.7711, 0.0136392, 2.49642, aep
12.2236, -0.850179, 2.27489, aep
12.0278, -2.18926, 1.815, aep
11.2836, -2.14624, 2.48167, aep
10.2899, -2.24569, 2.43029, aep
9.40521, -2.71106, 2.40401, aep
8.48737, -2.49312, 2.73579, aep
7.89296, -2.4828, 1.9317, aep
7.86669, -3.37969, 1.49022, aep
7.54933, -2.49359, 1.15241, aep
6.97062, -2.21683, 1.91954, aep
6.43817, -1.56055, 1.38495, aep
5.46624, -1.60263, 1.61644, aep
4.79428, -2.32884, 1.4712, aep
4.0037, -2.76917, 1.89676, aep
3.10785, -3.74084, 2.31545, aep
2.42943, -4.37608, 1.94636, aep
1.60475, -4.90153, 1.73709, rrt
2.47547, -4.41917, 1.64136, rrt
3.25315, -3.79381, 1.70575, rrt
4.07191, -3.78114, 1.43721, rrt
4.78347, -3.56103, 1.55802, rrt
5.76682, -3.679, 1.41983, rrt
6.75318, -3.5309, 1.34795, rrt
7.37994, -4.30329, 1.45085, rrt
7.52227, -5.25737, 1.18727, rrt
8.45512, -5.61668, 1.16115, rrt
8.95318, -4.82125, 1.50644, rrt
9.86735, -5.22128, 1.44119, rrt
10.8336, -5.15039, 1.19339, rrt
11.8099, -5.28831, 1.36007, rrt
12.5367, -5.93358, 1.12478, rrt
12.9414, -6.5242, 1.1861, rrt
13.7923, -7.08236, 1.24237, rrt
14.5592, -7.61255, 1.60403, rrt
15.1305, -6.82293, 1.38036, rrt
14.1557, -6.61202, 1.30857, rrt
