Goal x, Goal y, Goal z, Planner
141.852, -98.7223, 8.59497, aep
142.631, -99.3472, 8.63928, aep
143.228, -99.7146, 7.92647, aep
143.595, -100.643, 7.86028, aep
144.44, -100.626, 8.3946, aep
144.726, -99.6846, 8.57232, aep
145.697, -99.5948, 8.79689, aep
146.567, -99.7871, 8.34418, aep
146.123, -98.8914, 8.36401, aep
146.639, -99.7335, 8.20856, aep
146.565, -98.277, 8.12383, aep
146.628, -97.9779, 7.17166, aep
147.273, -97.5296, 7.79061, aep
148.242, -97.5654, 8.03182, aep
148.613, -96.8123, 7.48802, aep
148.3, -96.0236, 6.95873, aep
148.646, -96.3514, 7.83812, aep
149.048, -96.0718, 6.9666, aep
149.801, -96.6786, 7.22335, aep
150.572, -97.1063, 7.69373, aep
150.501, -96.4681, 6.92724, aep
150.646, -95.4793, 6.96293, aep
150.211, -95.4125, 7.8611, aep
150.367, -94.7539, 8.59732, aep
149.373, -94.6754, 8.67591, aep
150.258, -95.1397, 8.6376, aep
150.611, -94.9878, 7.71438, aep
151.132, -94.1367, 7.78093, aep
151.336, -93.7424, 6.88495, aep
151.402, -92.7453, 6.9226, aep
152.807, -92.3462, 7.18257, aep
153.657, -91.8239, 7.12185, aep
154.501, -92.1792, 7.52479, aep
155.127, -91.6042, 8.05118, aep
155.192, -92.2952, 7.33137, aep
155.355, -93.2798, 7.26546, aep
155.533, -93.0275, 8.21658, aep
156.398, -92.5338, 8.13082, aep
156.696, -91.6312, 8.44114, aep
157.2, -91.4051, 7.60756, aep
158.098, -91.0628, 7.8842, aep
158.864, -91.2198, 7.2605, aep
159.529, -91.9074, 6.96949, aep
159.965, -91.3817, 7.70015, aep
161.436, -92.2828, 7.55282, aep
161.544, -92.0596, 8.78009, aep
162.4, -92.2243, 8.28992, aep
163.126, -92.6988, 8.78877, aep
163.375, -93.4968, 8.24012, aep
162.404, -93.7148, 8.13897, aep
162.421, -94.7136, 8.18542, aep
162.276, -95.4491, 7.52367, aep
161.65, -95.9303, 8.13811, aep
161.689, -96.576, 8.90075, aep
161.247, -97.4731, 8.89542, aep
161.306, -98.3869, 8.4937, aep
160.352, -98.5684, 8.25362, aep
161.277, -98.9487, 8.25199, aep
162.255, -99.0298, 8.44713, aep
162.361, -99.9828, 8.73084, aep
162.936, -100.799, 8.77877, aep
162.964, -101.392, 7.97359, aep
162.717, -102.347, 7.81257, aep
162.832, -103.22, 7.33836, aep
163.362, -104.006, 7.65575, aep
163.915, -104.732, 8.06448, aep
163.717, -105.692, 7.86813, aep
163.899, -106.648, 7.63796, aep
164.366, -107.291, 7.03105, aep
165.206, -107.103, 7.53913, aep
166.188, -106.95, 7.42351, aep
166.851, -106.219, 7.26545, aep
167.842, -106.2, 7.1308, aep
168.642, -106.616, 7.56248, aep
169.307, -107.362, 7.52303, aep
