Goal x, Goal y, Goal z, Planner
0.829038, 0.448754, 1.54476, aep
1.50913, 0.112903, 0.893082, aep
2.30845, -0.151811, 1.43253, aep
2.50686, -0.978704, 1.95873, aep
2.60076, -1.9386, 1.69456, aep
2.45579, -2.69509, 1.05683, aep
1.55982, -2.54638, 0.638363, aep
0.863451, -2.91499, 1.25416, aep
0.159877, -3.55854, 0.952802, aep
-0.709819, -4.00019, 1.1732, aep
-1.49401, -4.11515, 1.78298, aep
-2.38644, -4.56621, 1.79325, aep
-3.03819, -3.80987, 1.73675, aep
-3.51544, -3.37449, 0.973427, aep
-4.1471, -2.74854, 1.43082, aep
-4.18143, -1.77123, 1.22183, aep
-3.82343, -0.838395, 1.26258, aep
-3.05931, -0.249509, 1.52589, aep
-3.03092, 0.725939, 1.74428, aep
-3.47802, 1.19249, 0.981111, aep
-2.51389, 1.45667, 0.955278, aep
-2.06653, 2.33527, 1.12239, aep
-1.57092, 3.09602, 1.54148, aep
-1.2324, 4.03609, 1.50064, aep
-0.41878, 4.81947, 0.549779, aep
0.408136, 4.46897, 0.989508, aep
1.0971, 4.55738, 1.70889, aep
2.00858, 4.31135, 1.37923, aep
2.74063, 3.71579, 1.04847, aep
1.74237, 3.66327, 1.02159, rrt
