start-time,duration,end-time
112.45,3.4049999999999998,115.855
196.315,2.1949999999999998,198.51
210.88,2.7200000000000002,213.6
263.94,1.905,265.845
306.85,2.46,309.31
367.485,0.63500000000000001,368.12
492.915,2.7400000000000002,495.655
508.765,1.3999999999999999,510.165
673.135,2.8199999999999998,675.955
724.19,0.64500000000000002,724.835
906.525,0.34999999999999998,906.875
958.905,2.7650000000000001,961.67
1175.635,0.34999999999999998,1175.985
