start-time,duration,end-time
138.07,0.34999999999999998,138.42
160.905,3.1499999999999999,164.055
241.37,2.2400000000000002,243.61
334.85,1.96,336.81
500.645,2.5299999999999998,503.175
544.17,2.4500000000000002,546.62
598.085,3.0150000000000001,601.1
667.42,2.73,670.15
694.665,2.6600000000000001,697.325
772.505,2.4500000000000002,774.955
817.385,8.2050000000000001,825.59
869.35,3.29,872.64
922.085,1.6799999999999999,923.765
