start-time,duration,end-time
53.875,0.070000000000000007,53.945
88.805,2.1000000000000001,90.905
584.71,3.2200000000000002,587.93
800.24,3.0800000000000001,803.32
902.24,3.3599999999999999,905.6
973.715,2.6600000000000001,976.375
993.595,1.6100000000000001,995.205
1147.19,4.0599999999999996,1151.25
